text,label
프론트 직원의 건조하고 냉담한 불친절 응대 최악의 조식 다시는 절대 가고 싶지 않는 전주의 이미지까지 완전 비추,0
덕분에 거지같은 하루를 보냈어요.,0
대체적으로 무난함,0
좋습니다.,1
욕실 청소가 미흡했고 침대 침구 시설 모두 별로였습니다. TV만 좋았습니다.,0
늦은 새벽에 입실했음에도 직원분들이 매우 친절했습니다. 넓은 주차장과 객사 중앙에 위치하여 객리단길 접근성이 좋았습니다. 스타일러가 있어 땀 냄새 제거에 유용했고 방과 화장실 모두 깨끗했습니다. 다음에도 방문할 예정입니다.,1
급하게 1박을 하는데 가성비는 좋았습니다. 처음 들어갔을 때 추운 냉기가 느껴졌으나 나중에는 따뜻해져서 좋았습니다. 넷플릭스와 디즈니를 이용하려면 컴퓨터로 연결해서 봐야 해서 리모컨으로 조작이 안 되어 불편했습니다.,0
침대가 딱딱함,0
주변 모텔보다 그닥별로,0
넷플릭스가안되는데 객실 안에있는 전화기안되고 네이버전화로 연결해도 안되고 여기어때 전화번호로도 안되고 끝까지 전화연결이 안돼서 남편이 프론트갔다왔어요 만실이여서그런지 전화로 걸면 재끼시는거 같습니다,0
출장 가서 투베드룸을 저렴하게 잘 이용했습니다. 번창하시길 바랍니다.,1
해당 숙소에서 하룻밤을 머물게 되었습니다 우선 보통의 호텔이라고 하면 티비와 침대가 마주보고 있어야 하는데 옆면을 마주하고 있더군요 이게 티비를 보라고 하는건지 이해가 되질 않았습니다 뭐 사실 티비를 보려고 간것도 아니어서 신경아 쓰이진 않았습니다 그런데 잠을 청하려고 침대에 누우니 실외기가 돌아가는 진동이 벽을 뚫고 객실이 울렸었습니다 베개에 머리를 대면 귀에 안마기를 꽂은 것처럼 소리가 머리에 울리더군요 그것때문에 잠을 자려고 하던 숙소에서 두시간동안 뒤척이다 잠에 들었습니다 마지막으로 아침에 일어나니 목이 칼칼했습니다 왜 그런가 살펴보니 티비와 옆면을 마주하고 있던 침대위에 에어컨의 바람이 저의 안면부를 향해서 밤새 불었기 때문이 아닌가 싶습니다에어컨에 가림막을 설치하는게 좋지 않을까 싶습니다,0
히든 호텔이 좋습니다. 이불이 정말 좋습니다.,1
항상 친절하시고 좋습니다.,1
시설은 낡았지만 깨끗해요,1
좋아요 이용잘 하고있어요,1
에어컨이 오래되어 시원하지 않습니다.,0
옆방 현관문 소리나 왔다 갔다 하는 소리가 너무 크게 들려 방음이 전혀 안 돼서 아쉬웠습니다. 방 자체는 무난했습니다.,0
깔끔 하고 좋아요 온수가 특히 잘 나와서 좋은 것 같아요 방이 살짝 추웠긴 했는데 그건 조작을 잘 못한 내탓인듯 군더더기 없이 좋아요,1
숙소가 넓고 쾌적하며 깨끗하고 위치도 좋습니다. 매우 만족합니다. 화장실도 깨끗하고 냄새가 전혀 나지 않아 기분 좋게 머물다 갑니다.,1
최근 정말 자주 이용하게 된 숙소입니다 사장님이 너무 친절해서 기분이 너무 좋아요 요청사항도 너무 잘 들어주시고 사람 기분 좋게 해줍니다 그리고 객실 내부도 너무 청결하고 가격도 너무 착해요,1
하운드는 일단 외관에서부터 깔끔함이 뭍어나옵니다 모텔이라기보단 깔끔한 호텔이 더 어울리는 그런 곳이구요 전주 내려와서 처음 이용했던곳이 하운드였는데 직원분들도 친절하시고 내부인테리어도 모던하고 깔끔한데다 층로비에 복도까지 뭐하나 빠지는부분이 없었어서 첫 느낌으로 참 좋았던 기억이 있어 다시 재방문하게 되었네요 이번에도 역시나 점원분께서는 친절 그 자체셨고 다음날 아침부터 보일러실이 문제가 있었는지 찬물밖에 나오지않아 참고쓰다 퇴실시간전쯤 도저히안되겠어서 말씀드렸는데 조치를 해주셨는지 따순물이 그다음부턴 잘 나와서 서비스 측에서 고객들에게 참 잘 대응하시는구나 라는 생각이 들었고 동시에 고객의 입장에선 대우받는 느낌이 물씬들어 성수기라 가격만 미쳐날뛰지않으면 앞으로는 계속 하운드를 이용할거같아요 그리고 세상에서 제일예쁜 제 여자친구가 조식이 최고였대요,1
너무 좋았어요,1
청소가 제대로 안 된 듯 머리카락이 있었어요.,0
조아웅아중리최고숙소,1
처음 들어갔을 때 입구와 로비 모두 잘 꾸며져 있었습니다. 1층 로비에 네스프레소 캡슐 커피와 즉석 봉지라면 토스트가 무상 제공됩니다. 주차장도 매우 넓습니다. 체크인 시 부담스러울 정도로 친절하게 응대해주셨고 오픈 이벤트로 객실도 업그레이드해주셨습니다. 룸 컨디션은 새 단장을 해서인지 깔끔하고 쾌적했습니다. 슬리퍼가 준비되어 있고 안마기와 스타일러가 있어 유용하게 사용했습니다. 객실 바닥이 카페트가 아니라 대리석으로 되어 있어 먼지가 적고 바닥 난방도 따뜻하고 쾌적한 느낌이었습니다. 침구류가 특급 호텔에서나 볼 수 있는 고급스러운 침구였습니다. 덕분에 꿀잠 잤습니다. 전주에 방문할 일 있으면 망설임 없이 에이치에비뉴로 결정하겠습니다. 번창하세요.,1
늦은 퇴실인데 카운터에서 시간 착각 하여 더 빠른 시간에 전화 와서 깬 거 말고는 괜찮았어요,0
인터폰 작동 안되어서 불편사항 통화자체가 샤워기 물 수압이 졸졸졸이예요 린스까지쓰면 샤워시간만 분더 추가될듯 에어컨 냉매가 없나봐요 드라이기 불 날꺼같아요 파지지직 생수 추가시 원 수건도 부족한데,0
객실 바닥은 대리석 재질이라 시원하지만 머리카락이 발견됩니다. 방 환풍기 소리가 매우 크며 에어컨 필터 청소가 필요해 보입니다. 화장실 변기 쪽은 문이 따로 없고 샤워 부스가 협소하여 스파 욕조 안에서 샤워하는 것이 낫습니다. 침대는 딱딱한 편이며 베개는 넉넉합니다. 냉장고는 물병 두 개 넣으면 꽉 차고 시원하지 않아 모텔 냉장고보다 못합니다. 전반적으로 호텔이라기엔 부족합니다. 카운터는 친절하고 주차장도 괜찮지만 스파가 있는 모텔 수준입니다. 스파를 이용하지 않는다면 일반 모텔이 더 나을 수도 있습니다.,0
스탠다드 객실을 예약했는데 타입 선택 고지 없이 방 배정 후 문의하니 입실 시 이야기하지 않았으니 손님 탓으로 돌렸습니다. 따지듯이 이야기한 것도 아닌데 진상 손님 취급하는 것 같아 기분이 좋지 않았습니다. 날이 더워 에어컨을 틀려 했으나 필터 교체가 안 되어 작동 불가하다고 했습니다. 모텔도 에어컨이 되는데 정상 숙박비를 내고 숙박하는데 서비스가 좋지 않았습니다. 굳이 다시 방문할 것 같지 않고 다른 저렴한 숙소를 갈 것 같으며 기분 좋지 않은 여행이 되었습니다.,0
예정 시간보다 분 먼저와서 기다려야하나 걱정했는데 도착시간부터 시간 대실 해주셔서 상당히 좋았습니다 방 컨디션도 매우 깔끔해서 좋았습니다 다음에는 숙박도 해야겠어요,1
사장님 불친절하시고 방도 너무춥고 샤워기 욕실 타일 넘미끄럽고 넘어질뻔 너무 안좋아요 두번다시 안가고싶어요 최악임,0
코가 막힐 정도로 건조하고 먼지가 좀 많았어요,0
오래된 느낌이 없지 않았지만 깔끔했습니다. 드라이기 에어컨 등 비치된 물품들이 오래되어 낡았고 작동이 잘 되지 않았습니다. 에어컨 소리가 매우 크고 리모컨이 잘 작동하지 않아 에어컨을 끄지 못해 추웠습니다.,0
객실이 청결하고 사장님도 친절하여 전주에 들릴 때마다 이용했던 아지트인데 이번에는 거미줄과 미처리된 쓰레기가 있어 찝찝했습니다. 모기도 계속 들어왔습니다.,0
쾌적하고 굿이었어요 담에또 이용의사있음,1
깔끔하고 괜찮습니다. 자주 이용하겠습니다.,1
일단 들어가자마자 누가 몇시간 전에 사용했는지 담배 냄새 너무 심해서 숨쉬기가 힘들더라구요 환기를 해도 이미 방에 다 배었는지 워후 숨막혔어요 다 같이 돈 내고 이용하는 곳인데 다음 손님을 위해 이런 거 정도는 관리 좀 해줬으면 좋겠어요 솔직히 다시 이용은 안할 것 같아요,0
물도 더달라니깐 돈줘야 된다하고 방이 너무 건조했음,0
시설은 깨끗한편이고 따뜻한물도 잘나와요 다만 불편한게 보일러가안되는지 방바닥이차가워서 너무추웠어요,0
음 가격보고들어같는데 여기써있는가격하고 틀리네요 머 시설은중간 쯤이구요 자세한건 영수증 보세요 써있는데 원 받는다는 숙박 일반실,0
너무 오래된 모텔 느낌이 들었음,0
한옥마을에서 거리도 가깝고 숙소도 청결하고 아침에 주시는 조식도 좋았는데 스파에 불빛이 안 켜져요 이 스파 숙소를 예약하시는 분들 대부분은 시진도 예쁘게 찍고 스파 즐기려고 하시는 분들일텐데 불빛이 안 들어와서 프론트에 문의했더니 프론트분은 알바생인지 아무것도 모르고 주인한테 연락해봤더니 고장난 상태라고 그러시네요 고장난 상태인걸 인지를 하고 계셨으면 고치시던지 미리 알려주시던지 하셨셔야죠 여행 와서 기분 망치기 싫어서 그냥 넘어갔는데 작은 돈도 아니고 이런건 잘 관리하셨으면 합니다,0
음 이 주변 모텔들은 시설이 다 비슷비슷한 것 같아요 그래도 싼 가격에 대실 시간이 엄청 길어서 넷플 보면서 뒹굴뒹굴 할 수 있었어요 출장 나와서 잠깐 쉴 때 들려도 나쁘지 않을 듯,0
깨끗하고 넓어서 좋습니다,1
몇일전에 숙박했는데 방이 깨끗하고 시설도 괜찮아서 재방문 했습니다 이 번에도 편안하게 잘 쉬었다 갑니다 카운터에서도 재방문 했다고 친절히 맞아주시고 다음에 또 전주에 출장가면 재방문 하겠습니다,1
객실 청결도는 딱 모텔 수준입니다. 업그레이드 해주셔서 욕조 있는 객실을 이용했는데 화장실 미닫이문이 닫으면 혼자 열렸습니다. 퇴실 시간에 맞춰 나가려 했는데 퇴실 시간도 지나지 않았는데 미리 전화 와서 퇴실하라고 하여 기분 나빴습니다.,0
생각보다 좁고 답답했어요 리모델링이라 그런지 주인분들이 친절하시더구요,0
호텔 에서 걸어서 관광지 이용이 가능 한거는 좋음 그런데 너무 드러움 이불 침대 가구 등등 언제 청소 한지도 모를 정도로 먼지가 쌓여 있음 찝찝 해서 이불안덮고 잤더니 추워서 방 온도좀 올릴려고 하는데 조절안되어 추웠음 다신 이용안할듯함,0
상당히 좋아요 정말 냄새도 하나도 안나고 상당히 깨끗해서 좋았습니다,1
숙소 위치와 방은 마음에 들었지만 의자에 머리카락이 많이 방치되어 있어 아쉬웠습니다.,0
그냥그냥그냥그냥그너읃,0
깨끗하고 전주 한옥마을에서 걸어서 10분 정도 거리에 있습니다.,1
매번 전주에 올 때마다 숙박하는 곳입니다. 신시가지 메인에 위치해 있고 주차장이 매우 넓고 쾌적하여 차량 이용 시 매우 편리합니다. 다음 출장 때에도 이용하겠습니다. 감사합니다.,1
사장님도 매우 친절하시고 방도 좋았습니다. 파티룸으로 강력 추천합니다.,1
전체적으로 나쁘지 않았어요.,1
카운터분은 되게 친절하신데 방에서 냄새가 조금 나는게 아쉽네요,0
객실은 괜찮게 잘 쉬었는데 카운터 보시는 할머니 서비스는 엉망이었네요,0
객실 청결상태가 매우 만족스럽고 전주에 다시 온다면 여기에 숙소를 정하고 싶네요,1
들어가자마자 담배 냄새가 났고 샤워할 때 배수가 잘 안 되고 머리카락이 많았습니다. 좋은 평만 보고 예약했는데 잘못된 선택이었습니다.,0
이번 전주 여행에서 묵은 숙소는 위치가 적당히 좋았고 방음이 잘 되어 조용해서 좋았습니다. 한옥마을과 시내 모두 가까워 숙소에 주차 후 도보로 이동하며 관광하기 편리했습니다. 고향 바로 옆에 위치하여 옛 추억을 떠올리며 가족과 함께 편안하고 즐거운 여행을 했습니다.,1
전주왓다가 우연히 들럿는데 그냥저냥 하루 잘묵엇습니다 근처에 편의점도 잇고 즐거운 시간 보내다 갑니다 화장실 욕조가 꺼져잇는데 신기햇어요 수압세구 잘묵엇다갑니다 전주방문잘하고갑니다,1
객지에서 관광 왔다가 너무 피곤해서 대실했는데 가격 대비 이용 시간과 가성비가 최고입니다. 모텔 이미지 사진과 똑같지만 홍보 사진은 분위기가 다르다고 느낄 수 있습니다. 그러나 가격과 사장님의 친절은 확실히 좋다고 할 수 있습니다. 날씨 때문인지 모르겠지만 아쉬운 점은 침구가 많이 눅눅하고 습한 느낌이 있어 쉬는 동안 차에서 개인 담요를 가져와 덮고 잤다는 것과 바로 직전에 방에 사람이 빠진 것인지 모르겠지만 환기가 안 되어 담배 냄새가 너무 심했다는 것입니다. 환기와 침구에 조금 더 신경 써주시면 정말 더 좋은 숙박업체가 될 것 같습니다.,0
시설이 깔끔하고 침대가 매우 편안하여 푹 잤습니다. 다음에 또 이용하겠습니다.,1
다신 오고 싶지 않은 곳이예요 엄청 으슥하고 분위기 탓인지 괜히 막 무섭고 그랬네요 불친절하시고 그러네요,0
전주에 올 때마다 항상 만족하며 숙박합니다.,1
친절하고 좋습니다. 깨끗합니다.,1
사장님께서 친절하셔서 좋았습니다. 너무 잘 쉬었고요. 다음에 또 전주 가게 되면 여기서 묵고 싶을 정도였습니다.,1
음머묻어있었고 쫌 찝찝햇네요 방이제일뜨거워서죽을뻔함 답답하고,0
깨끗하게 잘 쉬었습니다.,1
침구가 좋습니다. 호텔식 침구이며 입실 시간이 가장 빠릅니다. 오후부터 가격이 저렴하고 편안해서 좋습니다.,1
깨끗하고 편안하며 좋습니다.,1
시설 깨끗하고 너무 만족스러웠어요 당일날 갑자기 예약하게 됐는데 가성비도 좋고 만족합니다,1
다른 것은 괜찮았으나 머리카락이 너무 많았습니다.,0
뷰가 좋아요,1
접근성이 좋고 주차도 잘되고 좋아요,1
직원이 잘 없고 주차 공간이 적으며 난방과 방음이 안 됩니다. 수건에 얼룩이 있었습니다,0
택시를 타고 가는 길에 놀랐습니다. 여기어때 사진은 밤에 야간 조명으로 괜찮아 보이지만 낮에 가면 오래된 건물이었습니다. 방은 넓은 편이지만 창문을 열면 바로 도로 앞이고 가구들이 오래되었습니다. 화장실도 넓은 편이지만 오래된 건물이라 낡은 티가 납니다. 변기가 작은데 비데를 설치하여 변기보다 튀어나왔고 변기 자기 부분이 앉으면 닿습니다. 방에 둔 디퓨저 냄새가 단 포도향이라 저렴하게 느껴졌고 샴푸와 린스도 오렌지향이었습니다. 좋은 점은 조식이 빵이나 라면으로 간단하게 제공되어 먹기 좋다는 것입니다. 하지만 전주에 미식 여행 오신 분들께는 먹을 것이 많으니 굳이 추천하지 않으며 가격 대비 실망스러웠습니다.,0
화장실도 깨끗하고 변기와 분리되어 있어 매우 좋습니다. 침대 커버도 깨끗하고 담배 냄새도 안 납니다. 안마의자도 있어 피로를 풀 수 있습니다. 구정문 근처에서 숙소를 고민 중이라면 스마일을 강력히 추천합니다.,1
객실 상태 좋았어요 내부에서 스파를 즐길수있어 좋았습니다 편히 잘 쉬었다 갑니다,1
모기와 거미가 있었고 세면대 하수구 부식으로 냄새가 났습니다.,0
프론트 데스크가 엉망이었어요.,0
늘에서 주차가 힘들엇을때 여기다 주차를 해주셨어요 저희는같응곳인줄알고 햇더가 분도 안되서 연락오셔서 차빼달라고 하시길래 빼드렷더니 누슨 노이호텔에 묵으라더니 노이호텔사람은 배째라는식으로 내가 그랫냐 사장이그랫다 오면 얘기해랔어이가 없어서 잇다가 전 나왓네욬같이할거면 하든가 말거면 말든가 사럼 놀리나잠은 노이에서 주차는 늘에사하라고 노이 일하는사람쓸거면 제대로 써랔,0
모든 것이 괜찮았지만 TV가 좀 느리고 들어갔을 때 담배 냄새가 좀 나서 아쉬웠습니다.,0
진짜로로 완벽합니다 깨끗한 숙소 편리한 위치 완벽한 사장님 따뜻한 자쿠지 모든 것이 완벽했어요 감사합니다,1
이곳은 깨끗하고 이용하기 좋습니다,1
편하고 좋습니다 친절하며 강력 추천합니다,1
청결은 기대하지 마세요,0
매번 잘 이용하고 있었는데 오늘 보니 대실 마감이 변경되었던데 아예 바뀐 건가요? 퇴근하고 입실하여 대실 마감 시간까지 잘 이용했는데 시간이라도 연장해 주세요,0
예전에 자주 이용하던 곳인데 부분 리모델링이 진행되었습니다. 전체적으로 조명이 어두운 곳이었는데 조명이 밝게 변경되었고 기타 일부 가구가 바뀌었으며 TV도 다양하게 시청할 수 있게 바뀌어서 좋았습니다. 여전히 2층 이상 방들에서는 수압이 매우 좋지 않고 청소 상태는 아직도 깔끔한 편은 아닙니다. 하지만 가격이 매우 저렴한 편이고 주차장도 넓은 편이며 가성비 숙소입니다. TV도 크고 예전보다는 매우 개선되었습니다. 각 방에 있던 스타일러는 다 치우신 듯하여 조금 아쉽고 로션 타월 등 일회용품으로 변경된 것도 좋습니다. 최근 자주 이용하고 있는데 룸 상태가 다 다르네요. TV 크기와 사양도 다 다른 듯하고 최근에는 다 구형 TV이고 크기도 작습니다. 초반에는 TV가 커서 좋았는데 그리고 방에 식탁이 없어져서 음식 먹을 때 불편합니다. 베개도 왜 솜 베개로 바뀌었나요? 불편합니다. 퇴실 시간도 12시로 바뀌었네요. 점점 서비스가 퇴보합니다.,0
주차 너무 불편하고 화장실에서 샤워하는데 방으로 물 뿌려짐 깜짝놀람 침대 다젖음 충전기도없고,0
씻지 말라는 건가요?,0
노후된 느낌이 있고 청소 상태는 좋지 않습니다. 머리카락이 수건이나 침구류에서 계속 나왔고 문 뒤에는 쓰던 머리끈이 있었습니다. 방도 춥고 전기장판도 없었습니다. 저렴한 가격에 딱 그 정도인 것 같습니다. 급하게 일찍 들어갈 수 있는 곳으로 예약했는데 완전히 보통이었습니다. 직원분은 친절해서 좋았습니다.,0
가격대비 괜찮은거 같아요,1
안마의자가 좋았음,1
가성비 매우 좋고 조용한 모텔입니다.,1
나름 청결하고 가성비가 너무 좋네요 잘 쉬다가 갑니다 감사합니다 나름 청결하고 가성비가 너무 좋네요 잘 쉬다가 갑니다 감사합니다나름 청결하고 가성비가 너무 좋네요 잘 쉬다가 갑니다 감사합니다나름 청결하고 가성비가 너무 좋네요 잘 쉬다가 갑니다 감사합니다나름 청결하고 가성비가 너무 좋네요 잘 쉬다가 갑니다 감사합니다나름 청결하고 가성비가 너무 좋네요 잘 쉬다가 갑니다 감사합니다나름 청결하고 가성비가 너무 좋네요 잘 쉬다가 갑니다 감사합니다나름 청결하고 가성비가 너무 좋네요 잘 쉬다가 갑니다 감사합니다,1
물 조절이 어려운 것만 빼면 다 좋은 것 같아요 일하시는 분도 친절해요 깨끗하고 좋았어요 깨끗하고 좋았어요 깨끗하고 좋았어요 깨끗하고 좋았어요 깨끗하고 좋았어요,1
객실 컨디션은 신축 건물이라 로비와 객실 내부 상태가 매우 좋습니다. 침구류를 장점으로 이야기하던데 확실히 모텔 수준의 침구류는 아니어서 편안하게 잠을 잘 수 있었습니다. 욕실화와 실내화가 어디 제품인지 궁금할 정도로 아주 편합니다. 단점이라면 욕실이 다른 시설들에 비해서는 신경을 덜 쓴 느낌이 듭니다. 주변 인프라는 근처에 산책로도 있고 먹거리촌도 가까운 거리에 있습니다. 배달 음식 시킬 곳도 많고 직접 가서 먹을 곳도 많습니다. 다양하게 준비되어 있는 시설을 이용하면서 쉬기 좋은 곳입니다. 다시 방문할게요.,1
역시 전주 모텔은 마리가 최고입니다,1
오픈한 지 1년도 되지 않아 모두 깨끗합니다. 특히 TV가 75인치라서 영화 보기에 최적입니다. 도로와 거리가 있어 조용합니다,1
방에 들어가자마자 퀴퀴한 냄새가 많이 났습니다. 화장실 문도 매우 오래된 미닫이 형식이었습니다. 아이들과 함께 묵었는데 벌레도 나와서 매우 실망스러웠습니다.,0
따뜻해요,1
댓글과 달리 담배 냄새는 엘베 타고 나서 조금 나고 방 안에서는 냄새 하나도 나지 않고 편안했어요 방안 분위기도 좋고 대체로 만족했어요,1
벌써 12월 1일이 되었네요. 화사한 햇살을 맞으며 전주로 출장을 나왔는데 내려오는 길이 엄청 막혀 무려 3시간도 더 걸렸습니다. 하지만 힘을 내어 열심히 일과를 마치고 여기어때 어플로 검색 중에 예전에 머물렀던 중화산동의 브라이튼 호텔로 정하고 예약이 확정되었습니다. 쿠폰을 다운받아 저렴하게 입실했고 무엇보다 입실 시간이 오후 3시라서 출장 나온 사람들에게는 더없이 좋았습니다. 일과를 좀 일찍 마치면 오갈 데도 없고 참 난처해질 때도 많았거든요. 주변에는 먹을 식당도 꽤 있습니다.,1
소풍 호텔이었을 때부터 방문했던 곳인데 이번에 리모델링하여 오랜만에 방문했습니다. 확실히 깔끔하고 좋으며 TV도 크고 다양하게 즐길 수 있습니다. 다만 아직 정리되지 않은 부분이 많아 어수선하고 식탁이 없어 음식을 먹기 불편합니다. 화장실 수압은 매우 만족스럽고 빠른 입실과 퇴실도 좋습니다. 자주 방문할 예정이며 주차장도 매우 넓습니다. 침구류가 푹신하고 포근하여 꿀잠을 잘 수 있지만 화장실에서 쉰내가 납니다. 환기 문제인지 아쉽습니다.,0
카운터 보시는 분이 사장님인지는 모르겠으나 따뜻한 방을 부탁드렸더니 그런 방은 없고 환불 원하면 해주겠다고 대뜸 말씀하셔서 깜짝 놀랐습니다. 아직도 서비스 업종에 이런 분이 있구나 생각했습니다. 악의는 없지만 그냥 기분이 좀 그랬습니다. 어쨌든 시간도 늦어서 그냥 숙박했습니다. 다음에는 또 오지 않을 것 같습니다. 수고하세요,0
비주얼은 눈이 휘둥그레해 질 정도입니다 봤을때 깔끔하고 깨끗해보였습니다 결론은 화장실만 굉장히 깨끗했습니다 대리석 바닥은 시간이 지나도 냉골이고 침대에 전기매트도없습니다 층간소음 층간소음 층간소음 그나마 꾹 참고 잠든 새벽에 난데없는 화재경보기가 울리다니요 사과한마니없고 허참 침대는 겉모습만 깔끔해보이는지 온몸에 두드러기 세상못잊을만한 숙소네요,0
외관이 리뉴얼되어 좋아 보였고 주차장이 다른 곳에 비해 넓었습니다.,1
가성비와 시설 면에서 전주 최고입니다. 스타일러부터 안락한 시설까지 좋습니다.,1
괜찮은거 같은데 욕실에서 머리카락이,1
컴퓨터가 느려서 약간 아쉽긴한데 방은 맘에 들어요,1
깨끗하고 분위기도 좋았습니다. 한 가지 아쉬운 점은 조명 하나가 고장 났다는 것입니다.,1
전반적으로 가성비 좋고 깔끔한 편이며 특히 아침 조식이 매우 마음에 듭니다. 미리 원하는 시간대를 작성하여 조식을 신청한 후 1층으로 내려가 샌드위치나 라면 중 선택하면 즉석에서 맛있게 만들어 주셨습니다. 떡라면을 좋아하는데 떡과 계란이 들어있어 행복했습니다. 또한 방에는 스타일러가 있어 한복 스팀 스타일링도 할 수 있었고 저녁에 출출할 때 간식을 데워 먹을 수 있는 전자레인지가 있어 좋았습니다.,1
주차 자리가 많지는 않지만 외부에 주차 가능한 곳이 있습니다 방 넓고 좋아요 박했는데 침대 시트 교체해주시고 수건이랑 일회용품도 채워주셨습니다 재방문 의사 있습니다 주차 자리가 많지는 않지만 외부에 주차 가능한 곳이 있습니다 방 넓고 좋아요 박했는데 침대 시트 교체해주시고 수건이랑 일회용품도 채워주셨습니다 재방문 의사 있습니다 주차 자리가 많지는 않지만 외부에 주차 가능한 곳이 있습니다 방 넓고 좋아요 박했는데 침대 시트 교체해주시고 수건이랑 일회용품도 채워주셨습니다 재방문 의사 있습니다,1
청결이 잘 안되구 방음도 잘안되네요,0
항상 전주 여행 시 방문하던 곳입니다. 이번에는 출장으로 인해 생각나서 예약하고 갔습니다. 주차장도 넓고 근처에 편의시설이 많고 가까워서 언제나 잘 이용합니다. 조만간 또 전주에 갈 예정이라 재방문할 것입니다.,1
숙소 근처가 너무 어두워서 위험했어요.,0
층간소음 정말 애기들있는가족들은 밑층으로 보내시길 돌아 다니다 저녁에 들어갔는데 위층에서 얼마나 뛰는지 건물 다 무너지는줄 게스트하우스 방음 도 안된다고 해서 다른데 찾다 호텔인데 한옥느낌이라 골랐는데 역시나 여기도 방음이 그닥 잘 안되네요 다른 방 문 닫는소리에도 쿵쿵거렸는데 그건 다 괜찮았는데 층간소음은 진짜 장난없음 날이 갑자기 추워져서 방에있는동안 너무 추워서 나갔다들어가는길에 보일러는 언제쯤 틀어주시는지 물어봤는데 알아서툴어드릴거라고 하셔서애타게 보일러 틀길 기다렸고요 하지만 건물도 내부도 전체적으로 다 깔끔했어요 깨끗했습니다 한옥마을 내에 있어도 시끄럽지 않았구요 저희가족이 묵은 숙소 위층 사람들 층간소음만 빼면 전체적으로 좋았습니다,0
매우 좋습니다. 완주에서는 항상 이곳을 이용합니다.,1
휴가 와서 아이들과 전주 여행을 기분 좋게 시작합니다. 방도 업그레이드 해주시고 2층 침대에서 행복하게 하루를 보냅니다.,1
사장님이 친절하시고 룸 상태가 깨끗해서 좋았어요 자주 이용하려구요,1
안마의자 에어드레서 다 있고 비품도 있고 티비 잘나오고 아래 팝콘도 있고 전기장판도 잘 되서 진짜로 다 좋았는데 이불이랑 베게에서 담배냄새가 쩔어서 새벽에 깼어요 피곤해서 바로자느라 몰랐는데 잠옷에도 냄새가 배서 결국에 아침에 에어드레서 다시 싹 돌렸어요 비흡연자에게는 비추고 흡연자분들에게는 추천드립니다,0
깔끔하고 대실시간이 길어서 만족스러웠어요 티비가 커서 영화관 온 기분이에여 스타일러도 있어서 옷보관도 용이합니당 주차공간도 넓고 직원도 친절해서 편하게 이용했습니당 좋아요 깔끔하고 넓어요 쾌적해요 친절해요 넷플릭스 잘나와요 에어컨 잘나와요 온수냉수 잘나와요 깨끗해요 편해요 티비 잘나와요 와이파이잘되요 충전 잘되요 자주애용합니다 좋아요 깔끔하고 넓어요 쾌적해요 친절해요 넷플릭스 잘나와요 에어컨 잘나와요 온수냉수 잘나와요 깨끗해요 편해요 티비 잘나와요 와이파이잘되요 충전 잘되요 자주애용합니다 다음에 또 이용할게요,1
굿굿 아주만족합니다 다음에 또 방문할께요,1
컴퓨터는 정말 느리고 인터넷 연결에 5분 다운로드에 2시간이 기본입니다. 앱으로 방 예약하지 마세요. 상담사 말은 정말 어이없고 소비자 우롱 그 자체입니다. 특실을 예약했는데 일반실보다 방이 더 작았습니다. 정말 돈이 아깝습니다.,0
주인분도 친절하시고 방도 따뜻합니다.,1
이불이 눅눅해서 기분이 나빴어요.,0
방은 아늑하고 창이 커서 답답하지 않으며 담배 냄새가 나지 않고 청결합니다. 침대 컨디션이 매우 좋고 적당한 쿠션으로 잠이 잘 오며 침구류도 깔끔하고 깨끗해서 기분이 좋았습니다. 넷플릭스 디즈니 등이 큰 TV로 나왔지만 화면이 자꾸 멈추고 소리만 나와 드라마를 보기가 힘들었습니다. 인터넷 연결 상태가 좋지 않은 점이 아쉬웠습니다. 욕실도 크고 넓으며 샤워 부스 칸막이가 있어 변기와 세면대에 물이 튀지 않아 편리하고 수압도 세서 샤워하기 좋습니다. 드라이기와 고데기가 있어 머리 손질이 용이합니다. 주차장이 넓어 주차 걱정 없이 방문할 수 있습니다.,0
조명이 너무 어두웠어요.,0
장점 시설이나 청결은 완젼만족이구요 방향제가져다놓았음 퍼펙트일듯 이것만보면 재방문의사있음 단점카운터앞에 음료나 물이 텅텅비는데도 새벽이나 아침이냐 관리 도안하시는건심한듯 빵도있다고하곤 없고 그럴바엔 그런 서비스가 상시 있다고 적어놓질 마시길,0
사장님은 친절하신데 객실 컨디션이 진짜 좋지 않습니다 우선 세면대가 고장이 나있엇는지 물이 세어 말씀드리니 고쳐주셨지만 수리하는데 시간이 꽤 소요 되었기에 그건 손님이 체크인 하기 전에 미리 확인후 수리 하고 방을 제공 했어야 하는 부분이라고 생각합니다 청결 부분에서도 담배재가 욕실에 그대로 있고 책상에도 그대로 남아 있음에 놀랐습니다 침대시트도 얼룩이 있더라고요 물론 세탁을 하셨겠지만 너무 보이는 윗면에 있는 얼룩이라 객실 정비 체크했으면 좋았을텐데 하는 아쉬움이 큽니다 바닥도 깨끗하지 않아 맨발로 돌아다니긴 어려워요 욕실도 물때도 잔뜩 껴있어서 청결부분은 꼭 큰 개선이 필요해 보여요 욕조는 깨끗합니다,0
매우 좋습니다. 깨끗합니다.,1
숙소 깨끗하고 좋습니다.,1
죄송합니다. 피자를 치우지 못했습니다.,0
