name,rating,write_date,source,sentence,label
전주 이츠호텔,5,2025-05,y,먹은 사진밖에 없네요 여기 근처 숙소 거의 다 가봤는데 여기가 짱입니다 티브이 정말 크고요 욕실도 화이트 톤으로 깔끔하고 수압 좋고 비데까지 침대도 푹신하고 깨끗합니다 스타일러 있어서 고기 냄새 묻은 코트도 스타일러 쓰고 너무 좋아요 큰 공기청정기가 있어서 쾌적하게 잘 수 있었습니다 무엇보다도 카운터 사장님이 너무 친절하셔서 처음 체크인했을 때부터 마음이 뿅 가버렸습니다 크리스마스라고 곰인형 선물까지 센스 정말 말해 뭐해 구용 다음에 전주 오면 또 올 거예요,1
전주 호텔아지트 신시가지점,5,2022-07,y,잘 쉬다 갑니다 시설이 깨끗해요,1
솔 호텔,3,2025-05,y,조식 상태 및 남자 직원 태도 불량,0
전주 호텔 어반스테이아중점,5,2025-05,y,굿 너무 편하게 쉬고 왔니요,1
전주 아늑호텔,5,2024-07,y,감동과 낭만이 있는 숙소 이런 곳은 난생처음입니다 들어오자마자 좋은 향기가 감돌아서 기분이 너무 좋았어요 담배 냄새가 일절 나지 않았습니다 인테리어도 너무 깔끔하고 감각적이어서 예술을 좋아하는 저에게는 너무 최고였습니다 어메니티는 추가로 사야 하는데 안 사도 웬만한 건 다 들어있는 센스에 놀라버렸습니다 티브이 화질도 정말 좋고 마스크팩까지 있어서 감동입니다 감동이 있는 숙소인 것 같습니다 안마의자가 너무 안마를 잘해줘서 피로가 다 풀리네요 스타일러도 있고 보드게임이랑 만화책도 빌려주시고 슬리퍼마저도 편안합니다 티브이도 크고 화질도 너무 좋네요 술도 살 수 있고 안주도 살 수 있다는 게 충격입니다 사장님 번창하세요,1
전주 브라운도트 중화산동점,3,2025-06,y,위생 신경을 조금 덜 쓰시는 거 같아요 머리털들이 바닥에 보이네요,0
호텔 토랑 전주,5,2024-07,y,전주 출장차 이용하였습니다 객실 주차 모두 완벽하였고 담배 냄새도 안 나서 너무나 편안하게 이용했습니다 위치도 좋았고 근처에 먹으러 갈 때도 많아서 너무 편안했습니다 깨끗한 숙소 찾으시는 분께 추천드립니다,1
전주 스마일,3,2019-07,y,리모델링을 해서 그런지 깔끔은 한데 커튼이 있긴 하나 창문의 빛이 완전 차단이 안되고 특히 위층 물 사용하고 내리는 소리가 다 들려 방음이 너무 좋지 않아 아쉬웠습니다,0
베스트웨스턴 플러스 전주 호텔,3,2025-06,y,카펫이 시공돼 있어 고급 서러우나 먼지가 전체적으로 많음 침구를 손으로 두드리면 잔 먼지가 많이 날림,0
베스트웨스턴 플러스 전주 호텔,2,2025-06,y,숙소 청결상태는 좋습니다 위치는 지도 보시면 알겠지만 한옥마을이나 객리단이랑은 좀 멀어요 개인적으로는 좀 많이 불편했던 호텔이었습니다 외출 후 들어와서 카드 키를 꽂고 밤 시 넘게 기다렸는데 난방이 작동하지 않았고요 프런트에 문의하니 가끔 그럴 때가 있다고 시스템에서 직접 온풍기를 가동해 주겠다고 했습니다 시 넘어 자려고 하는데 아무리 스위치를 눌러도 안 꺼지길래 또 프런트에 문의하니 이건 당장 시설팀이 없어 대처가 어렵다고 방을 바꿔주겠다고 하시더군요 짐 풀고 옷까지 갈아입은 상태에서 너무 귀찮다고 하니 두꺼비집에서 차단기를 내리는 방법을 안내해 주시네요 굳이 올라오신다는 걸 그냥 위치만 알려달라고 하고 제가 직접 차단기 내렸네요 다시 불 켤 땐 차단기 다시 올리고 프런트의 대응이나 청결상태는 좋았는데 시설에서 너무 실망으러웠고 또 많이 불편했습니다 솔직히 좐불하고싶더라구요 참고하시기 바랍니다,0
전주 테라호텔,5,2025-07,y,좋네요 추천합니다,1
전주 아늑호텔,5,2024-07,y,늘 믿고 가는 숙소예요,1
전주 전주한옥마을점,3,2024-07,y,객실 입실했을 때 조금 담배 냄새가 났는데 날씨가 습해서 그렇게 느껴진 것 같기도 해요 그런데 화장실과 세면대에 머리카락이 보여서 조금 당황했지만 그럭저럭 이용에 불편함은 없었어요,0
전주 테라호텔,0,2023-07,y,연박시에는 시트는 교환하지않는다고 하니 미리 알아두시면 좋을거같습니다 그리고 서비스가 너무 별로네요 시트때문에 객실청소를 요청하고 외출을 다녀왔는데 베게 침대 이불 시트는 전부 그대로라 문의드렸더니 원래 연박시엔 시트교환이 없다하시면서 그래도 방을 바꿔주신다고 하셔서 짐을 다 빼고 층으로 키를 받으러 내려갔습니다 하지만 층을 내려가니 전화하셨던 남자분이 아닌 사장님으로 보이는 여자분이 원래 연박비 안받는대신 그런걸 안하는거라고 이용하시는분들 다들 그렇게 알고계신다라고 말하시더라구요 그러면서 청소요청할때 시트청소를 요청한다고 말해줬으면 됐을텐데 왜 따로 말안했냐는데보통 텔이용하면서 청소해달라고하면 그 객실 전체 세팅을 다시 해달라는 소리지않나요 이미 전화로 들은 얘기를 또 하시는 이유가 뭔가했더니 막상 방을 바꿔주려고하니 저희가 묶던 방을 다시 못파니까 못바꿔주시겠다고 하시네요 숙소입장도 이해가 안가는건 아니라 알겠다하고 대신 추가시트만 주시면 저희가 알아서 깔고잔다고하니 그렇게 오염된거냐면서 옆에 남자직원분도 있는 층 카운터에서 생리를 묻힌거냐고 물으시는데 솔직히 너무 당황했네요 당황해서 그냥 찝찝해서 그렇다 하고 올라와서 밖에 빼두었던 짐을 다시 넣었습니다 하근데 추가시트 가져다 주시면서 하시는 말이 또 연박은 시트를 안가는거라고 하시면서 세탁비 얘기까지 꺼내시더라구요 이정도가되니 저도 화가나서 전화로 방바꿔주신다하셔서 저희도 짐 다 뺏다가 넣었고 층에서도 그냥 알겠다고하고 올라왔는데 그런 부분에 대한 사과는 전혀없으시냐 하시니 그건 자기가 잘몰라서 잘못안내한거고 아래있던분이 사장님이라 그분이 말하는게 맞다고 하시는거보고 그냥 대화를 포기하고 들어왔습니다 다신 이용안할거같네요,0
전주 큐,5,2023-07,y,자주 이용하는 곳이에요 아늑하고 따뜩하고 사장님도 친절하시고 너무 좋아요 숙박이랑 대실 자주 이용하는데 시간도 넉넉하고 좋아요 주변도 괜찮네요 앞으로도 자주 이용할게요 번창하세요,1
전주 브라이튼 호텔,5,2023-07,y,시설 및 인테리어 깔끔하고 청결하고 조용했습니다 로비에 간단한 조식도 준비되어 있어서 간단한 아침식사도 가능합니다 객실 내 비치 물품 중 헤어스프레이 헤어젤은 없습니다,1
전주 윈져,3,2019-07,y,다 괜찮은데 담배 냄새가 너무 나요,0
전주 제이즈호텔,3,2023-07,y,화장실 욕조 배수가 너무 안돼요 침대는 전기매트 열선이 다 느껴질 정도고 너무 딱딱하네요 컴퓨터 키보드에는 이전 사용자가 남기고 간 속눈썹이 그대로 있었어요,0
전주 제이즈호텔,3,2023-07,y,사용하지 못할 욕조는 왜 있는 걸까요,0
전주 관광호텔,0,2023-07,y,시설이 사진이랑 굉장히 다르고요 남자친구랑 놀러 왔는데 퇴실 시간도 아닌데 잘 때 한번 씻을 때 한번 직원분이 총 두 번이나 노크도 없이 키 따고 문 열고 들어오시고 문 닫고 가셨어요 저희니까 그냥 넘어가지 예민하신 분들은 경찰에 신고했을 거 같아요 엘리베이터도 곧 사고 날 정도로 낡고 다 부서질 거 같은 인테리어에 화장실에 다 쓰고 먼지 낀 린스가 놓여있고 린스도 없어서 샴푸 만했어요 화장실 샤워기 놓은 부분도 부서지려고 흔들거리고 방에도 먼지가 많고 물도 사 먹어야 되고 카운터 관리도 안 돼있고 여자 직원분 태도도 안 좋고 방음이 엄청 안 좋아요 복도에도 다른 방분들 샤워 소리 말하는 소리 크게 다 들려요 처음부터 끝까지 개선할게 많아요,0
전주 윈져,3,2022-07,y,들어갔는데 물도 없었고 사진이랑 보기와 다르데 조금 연식도 있고 화장실도 문이 잘 안 닫히고 밖에 쪽에는 손잡이도 없네요,0
전주 브라이튼 호텔,5,2023-07,y,새로 오픈한 곳이어서인지 호텔 입구부터 객실이 전체적으로 깨끗하고 깔끔하고 청결했어요 직원분들도 친절하시고 무엇보다 객실 용품 하나하나 깨끗하고 스타일러도 있어서 전라도 여행하면서 찜찜했던 겉옷이랑 패딩도 스팀살균하고 아무튼 다음에 전주 오게 되면 다시 또 방문할 것 같네요 잘 쉬고 잘 놀다가 갑니다 정말 강추이니 전주 오시는 분 계시면 이 숙소 추천합니다,1
베스트웨스턴 플러스 전주 호텔,0,2024-07,y,조식 먹을 때에도 체크아웃 휠 때도 엘리베이터 사용이 너무 힘들었습니다 겨우 타고 층 가서 체크아웃 힌 후 지하주차장 갈 때도 대부분 한숨 쉬며 짐 들고 계단을 이용하더군요 또한 방에서 꿉꿉한 냄새가 났습니다 조식은 먹을게 별로 없고 평범했습니다 위치도 한옥마을에서 생각보다 멀리 떨어져 있어 도보로 이동하기엔 무리가 있습니다 다시 전주여행을 하게 된다면 이용하진 않을 것 같습니다 부디 많은 사항이 개선되어 좋은 호텔로 거듭나길,0
전주 관광호텔,3,2018-07,y,쿠폰으로 저렴히 이용하긴 했는데요 청소 상태가 방에 머리카락들이,0
전주 마리 터미널점,3,2025-05,y,마리 가서 한 번도 불편하거나 못마땅한 적 없었는데 이번엔 좀 많이 아쉬웠네요 아침에 꼼꼼히 살피질 못하고 나간 제 탓이긴 하지만 분명 하얀 티셔츠 하나를 침대 위에 두고 나왔는데 그걸 버리신 건지 세탁물에 딸려들어가 없어진 줄 모르시는 건지 분실물 나온 게 없냐 물으니 그냥 없다 한마디 하고 끊으시더라고요 만 원짜리 나데 추억하나 잃어버렸어요흑흡 그리고 그날 저녁에 스낵바 내려갔었는데 시 되려면 아직 멀었는데 불도 꺼버리시고 마리 정도 되는 곳이면 사실 이런 별거 아닌 사소한 거에 오히려 더 빈정이 상할 수도 있지 않을까요 원래 다녀올 때마다 리뷰 하려고 노력하다가도 한 번씩 까먹고 그래도 생각나면 무조건 별개 주고 좋은 평밖에 안 썼었는데 이렇게 하나 두 개 마음에 남으니 이런 것도 쓰이긴 하네요,0
전주 제이즈호텔,3,2023-07,y,방 컨디션은 객실 들어가자마자 특유 모텔 냄새와 여름 장마철이라 그런지 습했어요 에어컨을 켜도 좀 쿰쿰하더라구요 화장실 수압은 너무 약하고 바닥은 너무 미끄러워서 위험했고 변기도 조금 지저 번 하더라고요,0
전주 화이트호텔,5,2023-07,y,최고 최고 주차부터 아침 조식까지 완벽합니다 전주 출장 자주 오는데 가성비부터 서비스 모두 최고입니다,1
전주 에이치에비뉴 덕진점,5,2025-06,y,출장러로써 밤늦게 도착했는데도 주차장이 곳이나 되어 주차도 편했고 객실이 무엇보다 쾌적하고 조용해서 잠을 아주 잘 잤습니다 편의점도 아주 가깝고 직원분들 다 친절하셨어요 다음 전주 출장 때도 꼭 이용하고 싶은 숙소였습니다,1
전주 이둔호텔,2,2023-07,y,시설은 맘에 들어요 근데 매니저분이 융통성이 살짝 부족한 뭐 시간개념 철저한 건 당연하지만 그래도 뭔가 아니면 먼저 도착한 사람부터 체크인을 해줬다면 시간개념이 철저한 건 인정해 주겠지만 그것도 아닌 그냥 체크인 시간 돼서 그냥 데스크 앞에 서있는 사람부터 해주니까 살짝 뭔가 암튼 잘 쉬었다 갑니다,0
전주 큐,5,2017-07,y,좋은 시설에서 잘 쉬다 갑니다 담배 냄새도 안 나고 침대도 깨끗,1
전주 호텔사운즈,3,2024-07,y,위치가 생각보다 골목에 숨어있으니 잘 찾아서 들어가시길 바랍니다 편의점 앞에 있고요 주차 자리는 거의 없으니 차면 웬만하면 비추입니다 체크인이 비대면이긴 하지만 사장님이 지켜보고 있어요 가끔 나와서 질문하곤 합니다 또 이불을 매일 바꾼다고 했는데 이불에 뭐가 묻어있고요 현관을 처음 들어가면 담배 냄새 같은 좀 꾸리 퀴퀴한 냄새가 납니다 방에 들어가도 마친가 지고요 환기를 잘 시켜주셨으면 합니다 티브이는 엄청 크고 유튜브도 들어가져서 되게 괜찮았습니다 그럼 이만,0
전주 큐,5,2019-07,y,조아유,1
전주 마리 터미널점,5,2024-07,y,너무 좋았어요 전주 처음인데 만족이요,1
전주 화이트호텔,5,2024-07,y,매우 만족스러운 숙박이었습니다,1
전주 호텔사운즈,2,2023-07,y,위치가 완전 유흥가라 좀 놀랐는데 문 닫고 들어가니 조용했고 신축답게 룸 자체도 깔끔했어요 다만 이 곳의 아쉬운 점 몇가지를 말씀드리자면 따로 의자나 테이블이 없어 뭔가를 포장해서 먹기는 힘든 구조입니다 방에 드라이기가 따로 없습니다 요청해야 하나 고민했는데 그냥 뒀습니다 충전할 수 있는 케이블이 티비 앞에 있어서 자면서 충전할수가 없습니다 콘센트도 침대옆에는 없어요 모텔이라 어쩔 수 없지만 문 여닫는 소리 말소리가 좀 많이 들립니다 특히 저는 입구 앞 방이라 키오스크 소리까지 들리더라고요 마지막으로 당황스러웠던 점은 화장실 변기가 역류하더라고요 티비 보다가 화장실에서 꾸룩꾸룩 소리가 나길래 봤더니 변기 아래쪽에서 물이 새고 있더라고요 머무는 내내 그랬고 자고 일어나니 바닥에 똥 잔여물도 조금 있었습니다 황당했네요 변기 수리가 필요하실듯 합니다 대충 있다가는 편이라 따로 클레임 걸진 않았지만 아쉬운 점이 많은 숙소였습니다 위치는 괜찮고 룸은 먼지도 없으니 장단점 참고하세요,0
전주 화이트호텔,5,2023-07,y,터미널 근처에 주변 맛집도 있어 위치 좋아요 근처 공사 중인지 소음에 실외기 소리가 커서 거슬린 거 빼고는 괜찮아요 청소상태 좋고 수압 센 편이고 조식 깔끔하게 나오고 직원분들 친절해요,1
전주 제이즈호텔,5,2023-07,y,방값이 저렴해서 부담 없이 자고 갈 수 있어요,1
전주 와이케이,5,2019-07,y,깻끗하고 따듯하고 좋습니다,1
전주 큐,3,2025-06,y,안녕하세요 항상 대실을 자주 이용하고 있는데요 가성비적으로 너무 훌륭합니다 오래되긴 했지만 가격이 아주 착해요 주차공간도 많이 협소하지 않고 적당하고 인테리어나 청결이 조금 부족하지만 이해합니다 근데 좀 흠이었던 게 객실에서 담배 냄새가 계속 나더라고요 그거랑 추운데 전기장판이 안되는 방이어서 불편함이 있었어요 객실 청소하시면서 그런 것도 체크해 주시면 좋을 거 같아아요 그래도 가격이 착해서 재방문 의사는 있습니다,0
전주 와이케이,5,2022-07,y,깔끔하고 좋아요 넓은 게 아주 맘에 들었습니다,1
전주 호텔 늘,0,2025-05,y,룸에 폰 충전기 없어서 다시 차에 가서 개인 충전기 만 원짜리 가져와서 충전했습니다 주차장이 간격이 좁아서 그냥 평일 낮이어서 바깥에 주차했는데 여자 주인이 전화해서 룸 투숙객이라고 말을 해도 기분 나쁘게 퉁명스럽게 얼른 차를 빼라고 그때부터 호텔 이미지 부정적으로 생각하기 시작 샤워기 따뜻한 물 안 나오더라구요 그래서 찬물로 샤워했고 호 급한 일 생겨서 시간 다 못 채우고 부리나케 체크아웃 해서 가던 중에 충전기 놔두고 온 거 생각나서 여기 어때 어플로 연결된 전화로 했는데 열 번을 했는데 전화 통화 안 돼요 다음날 아침에도 계속 전화해도 연결 안 되고 어쩔 수 없이 직접 찾아갔는데 룸 청소하면서 나온 거 없고 지금 투숙객 있으니 다음에 다시 오라고 전화번호 받아 적더니 물건 나올 때 연락한다고 전화 통화도 안 되고 그래서 일부러 시간 내서 간 건데 나 같으면 룸 전화로 충전 있는지 확인해 줄 법도 한데 그날은 그냥 갔고 오늘 오전에 다시 시간 내서 갔는데 사람 있지도 않고 객실 점검 중 푯말에 적힌 전화로 했더니 물건 나온 거 없다 그럼 나는 전화번호 받아적었으니 없다고 연락이라도 줘야 되지 않냐 말했더니 자기네들은 있으면 전화 준다고 했지 그 말은 충전기가 없으면 전화 안 준다는 뜻이었다고 내가 한번 들어가서 찾아보겠다고 해도 자기네들은 콘센트 위치를 다 알고 있기에 절대 없다고 다른 투수객이 가져갔다고 뒤집어 씌우는 거예요 그 주인 말대로 투숙객이 가져갔다면 돌려주시기 바랍니다,0
전주 관광호텔,5,2019-07,y,조금 오래됐지만 내부는 깔끔하고 좋습니다,1
베스트웨스턴 플러스 전주 호텔,5,2023-07,y,둘이서 하루 숙박하기에 좋은 장소입니다 공간이 많이 좁을 줄 알았는데 괜찮았습니다,1
전주 호텔아지트 서신롯데점,2,2023-07,y,다른 걸 떠나서 너무 추워서 오들오들 떨었어요 화장실도 너무 추워서 혼남,0
전주 큐,3,2018-07,y,담배 냄새가 나긴 했는데 시간 무한대실 좋네요,0
전주 브라운도트 아중지구점,5,2025-06,y,깨끗하고 친절하고 좋습니다,1
전주 마리 터미널점,5,2019-07,y,항상 깨끗하고 좋아요,1
전주 하운드호텔 전주아중지구,5,2025-05,y,깨끗하고 깔끔하고 친절하고 편하게 쉬고 나왔습니다 다음에 또 갈게요,1
전주 전주한옥마을점,2,2024-07,y,잠만 자는 용도로 하기에는 유명 체인점이라서 어느 정도 지불을 하고 들어왔는데 환기가 안된 건지 원래 나는 냄새인지 모르겠지만 문 열고 들어오자마자 습하고 꼬릿꼬릿한 냄새가 났고 창문이 고장 났는지 닫히지 않고 계속 반이 열려서 이중 잠금이 아닌 상태로 잤고 침구류는 당연히 세탁을 했겠지만 굽 곱한 냄새에 쉰 냄새까지 나서 솔직히 잘 수 있을까 싶었음 수건도 다 헤지고 안 지워지는 얼룩이 그대로 있어서 찝찝이 그 자체 심지어 청결상태 까다로운 편도 아니고 적당히만 되어있으면 좋은 게 좋은 거지 하는 편인데 금액 대비 조금 실망했으면 이게 사장님이 관리하는 게 아니라 용역을 쓰는 거라면 주의 줘야 될 필요 있음 암막 커튼 같았는데 반은 되고 반은 해가 다 들어와서 잠 못 자고 결국 이른 퇴실함,0
전주 전주한옥마을점,0,2023-07,y,여자친구랑 롤하려고 인 곳으로 잡았는데 첫날 바빠서 못하고 다음날 아침에 롤을 켰는데 롤이 안 되더라고요 다른 게임은 되는데 롤만 안 되길래 카운터에 전화로 물어봤더니 자기도 전문가가 아니라 잘 모른다고 하더군요 그래서 여자친구랑 같이 시간동안 고치려고 노력해봤는데 안 되서 카운터에 다시 전화했어요 저는 다른 객실로 옮겨주거나 없는 방과의 차액을 환불해 달라고 했는데 다른 객실은 빈 곳이 없어서 안 되고 차액환불은 롤만 안 되는 건데 자기들이 왜 환불을 해줘야되냐고 하더군요 그러면서 저희는 입실시간 시간 분 후에 입실했는데 입실도 규정시간보다 일찍한 거 봐준거라는 식으로 얘기하더라고요 어이가 없어서 따지고 싶었지만 자기도 직원이라 상급자한테 물어봐야된대서 일단 알았다고 하고 기다리는데 계속 연락이 안 와서 다시 전화해보니까 상급자가 주무시고 계신가 전화를 안 받는다고 하더라고요 근데 그땐 이미 퇴실시간도 시간밖에 안 남아서 저희도 기분 나빠서 나오면서 상급자와 연락되면 연락주라고 하고 나왔어요 근데 지금 퇴실한지 시간이 지나도록 연락이 안 왔고 별도의 사과나 보상도 받지 못한 상태에요 직원 태도도 최악이고 스트레스 받아서 다시는 이용하기 싫어지네요 그리고 여기 이용하실 분들은 창문 꼭 잠그고 주무세요 밖에 베란다랑 같은 층 객실이랑 연결되어있어서 마음만 먹으면 밤에 다른 객실 드나들 수 있는 구조에요 처음엔 창문이 안 잠겨있으니 조심하세요,0
전주 전주한옥마을점,3,2024-07,y,월풀 욕조가 있는 방을 골라서 숙박했어요 침대와 파티션으로 구분되어 있고 욕조 출입이 편리해서 좋았으며 인용이라 좋았는데 문제는 화장실 변기 쪽 문이 천장까지 막혀있지 않고 좀 공중화장실같이 공간이 떠있어서 방음이니 냄새 방어가 전혀 안됩니다 잘 때도 물 떨어지는 물방울 소리에 은근 신경이 예민해지더라고요 그거 외엔 가성비 좋은 숙소입니다 에어 드레서가 있어서 옷 냄새 빼기 좋고요 흡연 냄새가 절어있는 방이 있는데 그건 방방이 방입니다 나머지 침대 평범하고 화장실 욕실 쪽 완전히 공개돼있어서 좀 눅눅할 수 있어요,0
전주 큐,3,2025-06,y,샤워기 물 온도조절이 힘듦 뜨거운 물 찬물 잘 나오는데 엄청 뜨겁거나 엄청 차갑거나 디테일하게 조절이 힘듦,0
전주 큐,5,2016-07,y,두 번째 방문입니다 처음 이용할 때는 좀 추웠는데 이번에는 따뜻한 방으로 주시고 사장님이 신경 써주신 덕분에 푹 쉬고 갑니다,1
전주 테라호텔,5,2025-06,y,무엇보다 담배 냄새 안 나서 좋아요 소음도 없고,1
전주 제이즈호텔,3,2024-07,y,시댁이 전주라 여러 곳 방문해 봤는데 여기 청소가 제대로 안 되어있어요 이불이랑 베개에 먼지가 많네요 결혼식 때문에 방문한 거라 양복 스타일러에 돌렸는데 자꾸 오류 떠요,0
전주 와이케이,5,2019-07,y,가격에 비해 시설 너무 귀엽고 깔끔합니다 가격에 비해를 빼더라도 좋고 올만한 곳인 것 같아 욥,1
전주 호텔 시그니처,5,2024-07,y,주차장도 적당히 넓으면서 숙소는 로비부터 모든 게 깔끔했습니다 도 즐길 수 있어 수 좋았습니다 주변에 먹거리랑 놀 거리도 많고야 다른 시설들을 편하게 즐길 수 있어서 너무 좋은 거 같아요 스타일러 내부 인테리어 복도랑 너무 좋았습니다 진짜 깔끔하고 좋은 숙박시설 찾기 힘든데요 여기가 제일 최고인 거 같아요 친절하시고 또 보통 퇴실 재촉하는 전화 가요즘은 좀 불편할 때가 있는데 그런 것도 없는 점 마음에 들었습니다 다음에 또 방문할 의사 최고입니다 또 들릴게요,1
전주 제이즈호텔,2,2025-04,y,리뷰 많아서 예약했는데 냉장고 상태 별로 에어컨 곰팡이 엄청나네요 욕실 커튼으로 된 데는 첨 봐요,0
베스트웨스턴 플러스 전주 호텔,0,2025-07,y,최악의 경험 새벽에 호텔 방 안에 자명종 울림 진짜 소름끼치는 소리였고 리셉션에 항의 했으나 매니저 시에 출근한단 말 외에 죄송하다 말 한마디 없음 덕분에 새벽에 이상하게 깨서 뒤로 컨디션 다 망가짐 저녁에 비상등 계속 켜짐 화재경보 울려서 켜졌다는데 중요한건 우리 층엔 화재경보 안울렸고 호텔 방 전화기도 안돼서 휴대폰으로 리셉션 전화했을때 알아보고 전화준다해놓고 콜백 없음 리셉션 불친절 호텔 체크인 하러 갔을때 리셉션에 명 있었는데 아무도 응대 안함 그 뒤로 한명이 응대했으나 리셉션 갔을때 아무도 응대 안한거 처음이라 당황 융통성없는 호텔정책 전날 평일이라 호텔방 체크인 할 수 있을거라 생각해 시 체크인에 시 분 도착 미리 체크인 하는거 시간당 원이라 함 당일 오전에 체크인 하겠다는것도 아니고 분 전인뎈 호텔정책이라지만 다시는 안가고 싶음 이러한 일을 겪고 담날 결국 매니저한테 이것저것 말하고 매니저는 알아보고 전화주겠다 했으나 체크아웃 일주일 지날때까지 연락 없네요 결말까지 완벽합니다 절대 안갈거고 주변에도 전주 간다는 사람 있으면 무조건 못가게 비추하려구요,0
전주 브라이튼 호텔,5,2025-05,y,역시 믿고 가는 곳 친절하고 깨끗해요 새해 복 많이 받으세요,1
전주 라베 호텔,1,2025-06,y,아침 일찍 문 앞에서 시끌시끌해서 일어났는데 아니나 다를까 문을 그냥 여시네요 요즘 세상이 무서운데 너무 당황스러워서 안쪽 문을 잠그고 불안에 떨었습니다 그리고 프런트에 항의했고 다른 층 호수를 착각해서 청소를 하려고 했다고 하네요 같은 층도 아니고 다른 층을 착각하고 그것도 이른 아침에 문을 여는 시도를 계속하고 결국엔 문을 여십니까 신발 있는 거 보고 나가시는 거 같은데 당사자는 미안하다는 말도 안 하고 항의하니깐 전화 너머로만 미안하다 하고 이런 경험 처음이네요 앞으로 호수 잘 확인하고 청소해 주세요 다른 손님방 막 여시지 마시고요,0
전주 호텔 시그니처,5,2025-04,y,좋아요,1
전주 히든호텔,5,2024-07,y,사장님이 친절하셔서 좋아요 항상 밝게 인사해 주셔서 기분이 좋게 방문할 수 있어요 전북대 근처에 위치해 주변에 먹을거리 즐길 거리가 많고 특히 근처에 덕진공원도 가까워서 밥 먹고 가볍게 산책하기도 좋아요 그만큼 위치가 좋네요 주차장이 넓고 자리가 넉넉해 늦은 시간에 입실하더라도 자리가 있어서 주차 걱정 안 해도 돼서 편해요 방이 넓고 깔끔해요 담배 냄새도 안 나고 좋아요 욕조도 커서 좋아요 다음에는 욕조를 이용해 보고 싶네요 종종 방문하는데 항상 만족스러워요 다음에도 또 올게요,1
전주 큐,2,2018-07,y,네 아침에 바퀴벌레 마리 봤어요 정말 상쾌한 아침이었네요,0
전주 호텔아지트 서신롯데점,3,2022-07,y,스탠더드로 박 예약하고 추가적으로 늦게 퇴실을 원해 대실을 했는데 가 고장 난 건지 모니터가 주기적으로 꺼졌다 켜지네요 불편해서 쓰지도 못하고 차라리 다른 룸 예약할 걸 그랬네요,0
전주 윈져,2,2018-07,y,냉장고에 먹다 남은 물 안 치워진 치약 껍질 이불엔 핏자국 있더니 화장실 휴지통 위에 생리대 껍질 있었음,0
전주 큐,5,2020-07,y,자주 와요 최고 친절하고 든 이,1
전주 테라호텔,5,2024-07,y,늘 전주에 오면 들리는 곳이라 딱히 덧붙일 건 없지만 여기 모텔의 장점은 언제나 한결같다는 것에 장점이 있는듯하네요 가끔가다 뭐 미쳐 발견하지 못해 실수로 사소한 것이라도 안 치우거나 비치할게 빠질 수 있는데 여긴 그런 거 한 번도 못 봤네요,1
전주 제이즈호텔,1,2025-06,y,아무리 랜덤 객실이어도 올라와 있는 숙소 사진이랑은 너무 달라서 놀랐네요 화장실도 변기 따로 샤워실 따로 세면대 따로 다 떨어져서 나눠져 있고 너무너무 촌스러웠어요 그냥 드라이기 전기도 제대로 안 들어오고 여러모로 불편했네요 주차장 넓은 것만 만족스러웠습니다 침대 바로 옆에 왜 있는지 모르는 고장 난 욕조도 거슬렸고요 정말 잠만 자고 나왔습니다 이 가격에 이 정도 방에서 자본 건 처음이네요 별로입니다 사진이랑 달라도 너무 달라요,0
전주 제이즈호텔,1,2022-07,y,청소 상태 별로 시설 깜놀,0
전주 큐,5,2025-07,y,다시 이용 의향 있어요,1
전주 하운드호텔 터미널점,5,2025-06,y,진짜 추운 날씨에 호가스 지대로 즐겼네요 시간 스타이너 후 좋아요 최고,1
전주 호텔 시그니처,5,2025-06,y,항상 잘 이용하고 있습니다 전주 장기 출장 중이어서 전주 시내 여러 숙소를 이용 중인데 시그니처가 가장 깨끗하고 시설이 좋은 것 같습니다 리뷰 점수가 높은 이유가 있네요 화장실 침구 등 객실 청결 전혀 문제없었고 방음 빵 온도 등도 전혀 문제없어 잘 쉬었다 갑니다 다음 주에도 출장 예정인데 다시 이용할 생각입니다 주변에 편의점이나 식당도 가까이 있어 식사나 야식 먹기에도 불편함 없이 이용할 수 있습니다,1
전주 전주한옥마을점,3,2025-07,y,샤워기 박살 나서 머리만 감으려 해도 자동으로 샤워됨 청결도 그냥 그럼 위치가 좋으니 그냥 잠만 잘 사람한테 추천,0
전주 마리 터미널점,5,2025-07,y,숙소가 깔끔하고 좋아요 매실 음료수 맛있는 숙소,1
전주 테라호텔,5,2024-07,y,아주리에선 테라만 한 숙소가 없습니다,1
전주 큐,5,2024-07,y,더운 날 잘 쉬었다 갑니다,1
전주 스마일,5,2018-07,y,시설 청결 서비스 만족,1
