text,rating,label
별한개도 안주고 싶음 가자마자 너무 더럽고 추워서 도저히 못있겠어서 돈 버린셈치고 바로 다른 숙소로 감 진짜 할말하않 화장실변기청소 전혀 안되어 있고 이불엔 김치자국 배게엔 누런떼 짖짜 미친것같음,1,0
샴푸 냄새 너무 독해요,3,0
방음 1도안됨,3,0
엄 술취해사 잘자긴했지만 아쉬워용,5,0
사장님 너무 친절하시구 덕분에 대만 샌드위치 너무 잘먹었어용,5,1
침구도 너무 좋아서 바로 기절해버림에어컨도 삥빵다음에 또 방문할게용,5,1
사장님이 너무 친절하시고 기분 좋게 묵고 가요 인테리어도 이뻐요,5,1
금연실이라는데 담배냄새가,2,0
진짜너무 좋아요,5,1
요기숙소 항상 이용하겠습니다,5,1
이 근처 특징인지는 모르겠는데 다들 화장실 문을 뻥뻥 뚫어놔서 친구들끼리 여행 왔는데 좀 부담스럽네요,4,0
댓글보고 예약했는데 좀 실망스러워요 욕실도 너무 어둡고 시트도,1,0
인포 되게 친절하시고 객실 너무 깨끗하니 좋았어요,5,1
샤워실과 화장실 분리라니 너무 좋았어요,5,1
1층에 스낵과 커피도 준비 잘되어있어용,5,1
전체적으로 청결함이 떨어집니다,3,0
침대에 머리카락 널렸고 베개피도 더러웠네오,3,0
매우좋았어요,5,1
위치도 좋고 잘 지내고 갑니다,5,1
친절하고 깨끗했어요,5,1
조식도 맛있고 원하는 만큼 더 주셨어 아주 만족 스러웠습니다,5,1
근처 12 주차장은 전쟁입니다,5,1
근처 주차장 여러군데 사장님이 안내해주셨는데 그중에 숙소까지 도보로 10분이내이고 무료였어요,5,1
귯귯 자리도 운좋게 있드라구요,5,1
구경하다 보니 숙소까지 금방 도착했는데 유명하다는 전주난장 바로 옆에 위치해있고 숙소 사장님이 한옥마을지도주셨는데 할인되는 곳이랑 추천식당카페 따로 체크해주셨어요,5,1
친절함100 덕분에 지도 보면서 잘 구경하다 왔어요,5,1
또또 친구랑 아기랑 3명이서 갔는데 사장님이 따로 문자로 추가인원비용을 안받겠다고 하시드라구요,5,1
두둥 원래 아기도 추가비용 받잖아요,5,1
감동쓰 조식도 있는데 냉장고에 과일이 한가득에 빵에 과일에 모두 배부르게 먹고 퇴실했답니다,5,1
생각보다 너무 좋았잖아여 다음에도 또 잘부탁드립니당,5,1
전주숙소 중 가성비 갑 한 4번정도 이용했는데 4번 다 만족스러워요,5,1
친절하게해주셔서감사드려요,5,1
셋탑박스이용도 안되고 티비 가운데 줄이 생겨서 화면이 깨지네요,3,0
정기적인 점검이 필요할듯 합니다,3,0
직원분들이 다 친절하겼어요,5,1
청결상태가 좀 아쉽네요,3,0
또 연박이네요,5,1
이케오래연박 하지를 않는대 편하니깐 움직이기싫어지네요,5,1
깨끗하고 좋은데 에어컨이 너덜거렸어요,4,0
들어가자마자 컴터확인 수압확인 침대확인 대만족 사장님이 너무 착하시고 너무 잘 해주셔가지고 2박해버렸습니다,5,1
침대도 너무 좋고 컴퓨터 사양이 진짜 너무너무 좋아요,5,1
계속 있고싶을정도예요,5,1
2일동안 컴퓨터 앞에 앉아서 게임만 주구장창했어요,5,1
꼭 다시 갈꺼예요,5,1
다 좋은데 너무 추웠어요,4,0
오랜만에 왔는데도 좋아요,5,1
실물하고 많이 다르네요,4,0
그래도 잘쉬다 갑니다,4,0
역시 리모콘으로 불 조절이 안됨,5,0
화장실에서 벌레가 나왔어요,4,0
금요일에 2만원초반대에 가격 생각해 보면 가성비는 있습니다,4,0
방충에만 쫌더 신경써주시면 더 좋겠네요,4,0
보여주기식 청소상태 냉장고에는 먹다남은 소주가 있어 황당,2,0
화장실 배수가 잘 안돼서 아쉬웠어요,4,0
나머지는 다 좋음,4,0
요기 너무너무 죠아요,5,1
사장님 엄청 친절하시구 방바닥 따뜻하구 좋았습니다,5,1
복도 냄새나고 카운터 직원 불친절하고 중문을 닫아도 복도소리 다들려요,1,0
좋았습니다,5,1
깨끗하구 나무향도좋아요,5,1
출장갈때 늘 이용합니다,5,0
화장실 수도꼭지가 덜렁거려요,5,0
수리해주세요,5,0
몽이 또 보고싶어용,5,1
딱 맞춰서 입실 했네요,4,0
욕조가 커서 좋은데 물이 반절도 못받아져서 너무 아쉽네요,4,0
생각보다많이작네요,2,0
넓고 깨끗,5,1
여긴항상좋어요,5,1
객실 상태 너무 좋았는데 화장실에서 담배냄새가 너무 났어요,5,0
피곤해서 잠에서 일어나지 못했는데 늦게까지 자게해줌,5,1
감사합니다,5,1
피시조아용,5,1
외관보고 생긴지 얼마 안된 곳이라고 생각했는데 그렇진 않았나봐요,3,0
화장실 곳곳이 녹슬었더라구요,3,0
넷플릭스 보려고 했는데 이상하게 리모콘이 됐다 안됐다 해서 좀 힘들었어요,3,0
룸컨디션에 비해 가격이 비싼듯해요,3,0
다신 안갈 것 같습니다,3,0
제가 간 숙박시설중에 최고였어요,5,1
리모델링을 하셨다고 깨끗한건 기본에 공기청정기에 층층마다 비데가 갖춰져있고 가장감동은 옥상테라스였어요,5,1
한강라면 무한 서비스에 밤엔 분위기조차 최고였어요,5,1
아침에 다시 찾은 옥상테라스에 사장님의 찐감동에 기절할뻔 했습니다,5,1
남은 장사인가완전 감동 한강라면에 삶은계란 고구마 찐거 빵 즉석에서 구워 먹을수 있게옆에는 버터와 딸기쨈에 우유와 주스 커피아이스크림 아저 정말 대접받고 왔습니다,5,1
담에 지인들이 전주 간다면 무조건 강추할겁니다,5,1
물론 저도 다시가게 된다면 스테이로 갑니다,5,1
대박 나시길 간절히 응원합니다,5,1
감사한 마음 전달합니다,5,1
사장님 인상이 너무 좋으셔요,5,1
혼자 갔는데 방 업그레이드도 해주셔서 감사했습니다,5,1
잘 지내다 가요,5,1
덕분에 편하고 따뜻하게 자고 갑니다,5,1
감사합니다,5,1
깔끔하고 좋기는 한데 폰 충전기 빌리는거와 객실내 가 없는건 불편해요,5,0
전주에서 제일 좋았던 기억이 이곳 호텔루나여서 전주 여행 후 친구들한테 자랑했더니 친구커플이 바로 전주로 여행갔더라구요,5,1
그래서 예약해줬는데 역시나 너무 좋았다고 해서 괜히 뿌듯하고 기분 좋았습니다,5,1
사장님도 친절하시고 세심한 서비스에 깨끗하고 흠잡을 곳 없는 룸컨디션 전주내를 떠나서 최고에요 적극 추천합니다,5,1
시원했어요,4,1
가까워서 좋았어요,5,1
어허 안되는데 너무많고 에효 싼마이라 생각해야지요,2,0
넘나친절하세요,4,1
주차도담날까지이용할수있게해주시고한옥마을과근접성이좋아다니기도좋았어요,4,1
바닥은지글지글끓어추운데돌아다니다가몸지질수있어넘좋았어요,4,1
따뜻하고 좋았습니다,5,1
마스크 목줄도 잘받앗어요,5,1
객실 업그레이드도 해주시고 객실도 항상깨끗하고 좋아요,5,1
시설은 나쁘지 않았으나 3시입실 3시퇴실이라는 문구를 보고 예약하고 방문 토요일은 대실손님이 많아 6시부터 입실이라고함,3,0
사전 공지가 없어 시간이 붕뜨는 상황이 발생 이런건 주말엔 변경이 필요하지않나싶음,3,0
담배냄새가 나서 방을 처음에 바꾸어달라하였으나 그냥 줌 왠지 그냥 이번 방문은 좀 아쉬웠음,5,0
손님에 대한 배려가 돋보이는 텔이였어요,5,1
이번 전주 여행에서 제일 좋은 모텔이었습니다,5,1
사장님 친절은 말할것도 없고 아이스크림 과자서비스에 방도 깨끗 넓습니다,5,1
방이 모텔이라기보다 원룸 같아요,5,1
화장실도 샤워실 변기 분리형이라 더좋았습니다,5,1
이제 전주여행은 여기만 갑니다,5,1
그낭그랬어요,4,0
호텔 위치도 좋고 방 크기도 호텔치고 답답한 느김 없이 좋았는데 화장실 드라이기 쪽에 검정 머리카락이 잔뜩 있어서 청소가 덜된거 같더라구요,2,0
들어가자 마자 봤음,2,0
방 교체해달라고 했을텐데 신랑이랑 저랑 둘다 염색 모발이기 때문에 백프로 남의 머리카락 그래서 담엔 안가고 싶어요,2,0
라면도있고 비데도있고 깨끗하고 침대도 포근했어요,5,1
체크인 최고 욕조 고장이라 확인 필요,2,0
방은 크고 너무 좋았는데 이불에 뭐가 묻어있더라구요,4,0
샤워실에 선반 같은 게 없는 거 빼고는 만족했습니다,4,0
주변 공사중이라서 아침부터 시끄러워서 아쉬웟어요,2,0
냄새 나고 욕실 슬리퍼에는 곰팡이 습기로 가득차 축축한 이불 냉장고 생수 겉면에 고춧가루 등등,1,0
전부 다 너무 좋았습니닿 전주오면 항상 여기만 와야겠어요,5,1
잘쉬다갑니다,5,1
충전기 꽃는게 안좋아서 별로 였어서요,2,0
잠을 제대로 못잤어요,3,0
침대 옆에 전등 옵션 누름판이라고 해야하나 그게 깜빡깜빡 거려서 잠이 예민한 사람은 저에겐 엄청 거슬리더라구요,3,0
쿠폰행사 하길래 비싸도 가본건데 전 좀 불편했어요,3,0
객실에 먼지가 많아요,4,0
그래도 좋았어요,4,0
최고의 숙소에요 감사합니다,5,1
화장실 전등나갔는데여,3,0
뷰도좋고 한옥마을 길건너라 너무 좋았어요,5,1
깨끗하고 조용하고 또 오고싶은 곳이예요,5,1
전기장판 고장나서 추운거빼면 좋았어용,3,0
스낵바좀 채워주세요,5,0
세탁을 한건 알겠지만 얼룩이 뭍어있는 시트를 그대로 끼우는건 좀 그렇네요,3,0
나머지는 넘 좋았는데 아쉬워요,3,0
일회용품 킷트 안에 러브젤이 뜯긴채로 들어있었음,1,0
전 이용객이 사용한것으로 추정됨 매우 찝찝 샤워가운에 머리까락 교체 받았으나 미안하단말한마디 없음,1,0
청소하시는 아줌마께 받은 수건에 출처모르는 다수의 꼬불꼬불털 앞뒤로 10개 이상씩 박혀있는데 못보고 몸 닦다가 토 쏠릴뻔 했습니다,1,0
이걸 사람 닦으라고 준건가요,1,0
어디동남아 다쓰러져가는 숙박가도 이러진 않을겁니다,1,0
사장님이라면 닦을수 있으시겠어요,1,0
보고 경악을 했습니다,1,0
그리고 다른 수건은 걸레짝보다 못한 거뭇한 수건도 주셨네요,1,0
뭔 이런경우가 다 있는지 이번3월부터 연박으로만 여러번 이용했는데 최악이네요,1,0
다신 안옴,1,0
요약 1 수건에 음모추정 털 10개이상씩 박혀있음,1,0
요약 2 걸레보다 더 심한 검은수건 주심,1,0
친구들 놀러 와서 급하게 잡았는데 좋았어요,5,1
항상 깨끗하고 좋았는데 이번엔 바닥에 자꾸 뭐가 밟히고 이불 배게밑에도 모래같은것들이 서걱거리고,4,0
방 딱 들어갔을때 담배냄새가 심해서 환기 오래 시켰음,3,0
안마의자 시원하고 다 좋았는데 담배냄새가 너무심해서 별은 쪼꼼줌,3,0
객실이 춥네요,3,0
화장실도 춥고 어두워서 아쉬웠네요,3,0
전날 다른곳에서 숙박묵고 녹물이 나와서 연박취소하고 여기로 다시잡았는데 같은값이었는데 정말 최고였네요,5,1
1층 팝콘에 숙취를 위한 간약 하며 청결도도 굳이었어요,5,1
잘묵고 갑니다,5,1
숙소로 정한이유가 편백나무향때문이었는데 기대와는 많이 다릅니다,2,0
직원분도 친절하시고 시설도 너무 좋아서 잘 쉬다 왔어요,5,1
고사양 커플피시룸이였는데 일단 게임을 하는데 계속 팅겼고 넷플렉스를 이용하려는데 피시로 연결해야하더라고요,1,0
결국 피시방에 가서 게임을했어요,1,0
컴퓨터 점검좀 자주 해주세요,1,0
싼것도 아니고,1,0
주차장도 엄청 넓구 사장님도 친절하시구 침대도 푹신해서 좋았어요,5,1
이제 여기만 갈 것 같아요,5,1
펀히 잘 쉬다 갑니다,4,1
또 올께요,4,1
편안하게 연박하다가 가용,5,0
다 좋은데 한가지 아쉬운점은 방안이 넘 건조해서 자다가 몇번이나 깻네요 가습기 비치가 어려우면 가습기 몇대 놓구 대여할수있게끔 해주시면 좋을것같아요,5,0
사정상 이용을 못했지만 가던곳이라 추천드려요,5,1
깔끔하고 좋았는데 외풍이 있고 전기매트가 없어 좀 쌀쌀했어요,4,0
위치도 좋았지만 공사장 소음이 조금 아쉬웠습니다,4,0
4인가족 평일 숙박인데 금액적으로 비싼감이 없잖아 있었습니다,2,0
젊은 사장님은 괜찮은데 나이드신분은 서비스가조금 아쉬웠네요,2,0
서까래높아 좋았으나 온돌인점과 기르는 냥이로인한 수면방해로 불편함이 많았던곳이네요,3,0
복층에다가 배드가 2개라 각자 하나씩 차지하고잤네요,5,1
다음에도 또 방문할거같아여,5,1
친절해서 좋아요,4,1
깨끗하고 금연실이라 객실 냄새가 없어 좋아요,5,1
시원하게 편히 쉬다 갑니다,5,1
넓고 청결하네요,5,1
상위버젼 고급비데 호텔인줄 공기청정기외 각종비품침구류까지 넘 깔끔히 이용했어요,5,1
퇴실때 뽑아주신 아이스커피 짱입니다,5,1
걍 별로임,4,0
예전에는 쫌 깨끗했었는데 침구가 새 느낌을 못받았어여,5,0
깨끗한 숙소,5,1
사소한거 까지 로비에 배치되어잇어요,5,1
이런 사소한게 손님들에게 얼마나 신경써주시는지 느껴져서 감동이얐습니다,5,1
개인적으로 좋지는 않았습니다,1,0
다시는 가고싶지 않은 곳 주인 아주머니 엄청 불친절하고 일하시는 아주머니도 불친절함 세면대도 물이 잘 안빠짐 이런 사람들은 서비스업에 종사하면 안된다고생각함 한옥마을과 전주 나아가 전북을 욕먹이는 사람들임,1,0
청결상태가 조금 아쉽지만 가성비 좋은 숙소였어요,5,1
괜창았어용,5,1
화장실에 비데 의자가 부서져 있어서 사용에 불편함이 있었습니다,2,0
깨끗해서 좋았오용,5,1
위생상태가 찝찝했어요,2,0
방이 정말 깨끗하고 사장님 직원분들 모두 너무너무 친절하셨습니다,5,1
살짝 낡았어요,4,0
제트스파는 사용불가 상태입니다,4,0
가격대비 너무 좋은숙소네요,5,1
가격대비 상당히 마음에 들어요,5,1
깔끔하고 이용하기 편해요,5,1
깨끗한 편하게 쉬고 갑니다,3,1
깔끔햇어요,5,1
선풍이가 잇어서 편하기도 햇구용,5,1
온수가 너무 안나와요,3,0
전화 두차례 드렸는데 두시간 기다리니까 온수나오네요,3,0
그리고 방이 너무 춥습니다,3,0
덜덜 떨었어요,3,0
사장님이 엄청 친절하시고 시설도 좋고 객실도 깨끗하고 주차장도 넓어서 이용하기가 편리합니다,5,1
또한 인근에 편의점과 먹거리가 많아서 좋습니다,5,1
자주 이용하는데 언제나 굿,5,1
너무 깨끗하고 따뜻하고 친절하십니다,5,1
사장님도 친절하시고 편하게 쉬었어요,5,1
가격에 비해 깔끔하고 좋네요,5,1
편안해서 자주 이용합니다,4,1
사장님이 너무 인상도 강하고 뭔가 저희가 잘못한건 없는데 죄짓는 기분이였어요,5,0
하지만 티비도 크고 침대도 편하고 나머진 좋은데 비누가 없었어요,5,0
만족 만족 만족스러운 숙박시설 입니다,5,1
씻고나왔는데 바닥에 뭔가 움찔거려서 뭐지,1,0
가까이가려니깐 스르륵움직여서 아 바퀴구나 신고잇던 스레빠로 후려내리치니 사망 새끼손가락만한 바퀴벌레가있음,1,0
욕실이며 다봐도 저만한놈이 나올구멍이없는데 욕실앞에 세면대 하수구로올라온건지 진짜 씻고나오자마자 젖어잇는상태에서 바퀴보고 넘어질뻔 쉬는내내 바퀴올라오는거아니냐며 불다켜놓고있다가 그냥 3시간만에나옴 방역한번하시길,1,0
이불도 안빤것 처럼 누리끼리하고 누우니까 진드기가있나 자는 내내 간지럽고 최악이었습니다,2,0
완전 편했습니다,5,1
담에 전주에서 또 이용할게요,5,1
항상 잘 쉬고깁니디,5,1
객실이 깨끗한 부분이 마음에 들어요,4,1
너무 만족하게 푹 쉬다가 갑니다,5,1
좋아요 너무,5,1
침구도 깨끗하고 전체적으로 좋았어요,5,1
전에 좋았던 기억으로 갔는데 실망했습니다,2,0
바닥이 저런 장판이었는데 떠서 다칠 위험이 있었고 샤워실은 물이 안빠졌어요,2,0
씻고 욕조가서 발 따로 씻었습니다,2,0
저녁에들어가서 확인한거라 그때라도 샤워칸 배수구를 뚫든 뭘하든 조치를 취해달라고했는데 시간이 늦어서 안된다네요,2,0
여기 쓰시는분들은 일찍가서 샤워실등을 미리미리 확인하셔서 체크하시고 조치받으셔야할듯합니다,2,0
화려한 익스테리어랑 다르게 인테리어는 좀 별로였네요,5,0
세면대 청소상태도 아쉬웠습니다,5,0
깨끗하게 청소가 안된곳이 군데군데 잇긴햇지만머리카락체모등 그외에는 만족했습니다,4,0
다 좋아요,5,0
굳이 단점이라면 베개랑 이불에서 조금 냄새났습니다,5,0
이렇게 깨끗한 숙소는 처음 봐요,5,1
침구류도 너무 좋구요,5,1
연박 했는데 숙소 청소해준줄 모르고 들어올 때 물 요청했는데 또 주셨어요,5,1
전주오면 다른 숙소 안가고 무조건 요기 갑니다,5,1
고데기도 있고 에머니티도 있고 다 있어요,5,1
너무 즇아요 수건에서 특유의 락스냄새도 안나고 담배냄새 객실에서 1도 안나고 건조한 것도 없고 번창하세요,5,1
진짜 좋아요,5,1
너무너무너좋아요,5,1
여러번 이용했지만 깨끗합니다,5,1
작동이 안되서 아쉬웠습니다,4,0
객실에는 머리카락이 종종 보였고 담배냄새가 많이 났습니다,4,0
하지만 사장님은 항상 친절하시고 객실에 필요한 비품은 모두 준비되어있었습니다,4,0
가성비는 좋은편인데 미성년자도 아닌데 신분증보여달라구해서 상당히 불쾌함,1,0
싼곳은 다 이유가 있다 생각하고 갔는데 담배 쩐내가 너무 심하네요,2,0
새들때문에 자기 힘듦,1,0
계약했던 집에 짐들이 안들어와서 쓰던 화장품들만 들고 가서 잤어요,2,0
겉보기엔 깨끗해보이는데 객실 안 러그에 뭉쳐진 먼지나 말라 비틀어버린 떨어진 음식물 있었고 티비 선반엔 음모털이전 음모털 없음 좀 불청결한 곳에서 머물면 피부에 뭐가 일어나는 편인데 얼굴 손 팔에 역시나 뭐가 올라왔네요,2,0
면봉 썼는데 귀도 살짝 염증 올라왔어요,2,0
피부 예민한 분들 참고하세요,2,0
짱짱최근 간곳중 제일추천합니다,4,1
가운이 없어염,4,0
오래되고 좁음,3,0
직원들분들도 친절하고 편하게 쉬다오기 좋네요,5,1
많이많이 좋아요,5,1
아쉬운 부분이 조금 있었으나 바로 응대해주셔서 기분좋게 해결되었습니다,5,1
서비스 정말 좋구 객실이 다양해서 색다른 재미도 있었습니다,5,1
좀 청결하지는 않는것 같아요,3,0
백화점때문에 입구가 너무밀려요,3,0
지난번 후기를 남겼더니 사장님께서 댓글로 다음에 오시면 업그레이드 해주시겠다하셨는데 진짜 업그레이드 해주셨어요,5,1
전주 갈때마다 혼자 때론 아내랑 가는데 정말 좋더군요,5,1
심지어 세탁실다림질도 할 수 있게되어 있더군요,5,1
대단한 곳입니다,5,1
또 전주가면 가겠습니다,5,1
매우만족하곡갑니다,5,1
좋은데 에어컨이 별로 안 시원해요,4,0
위치 시설 좋아요,5,1
숙소가 넓어서 마음에 들었어요,5,0
청결하기도 하구요,5,0
그런데 방음이 잘 안돼서 새벽에 윗층인지 옆방인지 화장실 물소리까지 들려서 깼었네요,5,0
혼자 갔는데 숙소 깨끗하고 좋았다,5,1
늦은 시간에 문의해도 친절하게 대답해주셔서 감사했어요,4,0
그런데 난방이 잘 안되어서 추웠습니다,4,0
그 점만 빼면 아주 좋았어요,4,0
1충전기 없음 없다고 전화하니 힘빠진목소리로 일부로 빼놨다고함,1,0
절도 당한적있다고그럼 어쩌란건지 모텔에서 지들이 안없어지게 선을 뒤로 빼놓든 조치를 해놓던가 2 보일로 난방안됨,1,0
바닥차가운상태로 입고온 옷 그대로 입고 이불덥고 웅크리고 잠처음전화시 보일러 안들어와요,1,0
이러다가 다시 전화하니 전화 끝까지 안받음,1,0
3 뜨거운물 왼쪽으로 돌려놓고 10분넘게 틀어야지 미지근한 물 나옴 군대 훈련소때 찬물 샤워 경험 없는 사람일 경우엔 이 한겨울에 미지근한물 못버틸거면 샤워 포기하던가 초스피드로 씻어야함,1,0
주말에 모텔 4만원이하에 예매하는게 엄청 잘 얻은거지만 시설 말그대로 똥임,1,0
잘 선택하셈,1,0
사장님이 정말 너무너무 친절하세요,5,1
위치도 한옥마을이랑 가깝고 전일갑오랑은 4분 거리입니다,5,1
시설도 완전 깨끗하고 수압도 좋고 따뜻하고 편안하게 잘 자고 갑니다,5,1
그리고 다음날 체크아웃하고도 짐보관도 해주시고 시원한 물도 챙겨주셨어요,5,1
아 그리고 사장님께 말씀드리면 음료도 드립니다,5,1
근처 맛집이랑 관광코스도 설명해주시고 후기 작성하면 마스크도 주셔요,5,1
다음에도 전주오면 무조건 여기서 머물겁니다,5,1
사장님은친절하신든한대사진과방이달랏어요,3,0
정말 인테리어 이쁘구요,5,1
욕조가 작아보이지만 성인남성이 들어가서 크다고 느낄정도로 큽니다,5,1
침구도 좋고 햇빛도 짱짱하니 너무 잘들어서 포근해서 외출계획도 없애도 안에서 밥먹고 계속 놀았어요,5,1
다만 드라이랑 고데기가 미니미합니당 중간작은사이즈정도예요,5,1
빗도 깨끗하고 좋았어요,5,1
예쁘고 편하게 잘쉬다 갔습니다,5,1
사장님이친절합니다,4,1
용품도 필요한것 다 있었고 젓가락같은 일회용품도 요청하면 주시고 방도 사진보다 넓고 화장실도 커서 좋았어요,4,1
정말 깨끗하고 좋았습니다,5,1
담배 냄세가 너무심해서 머리아파요,1,0
서비스업에서는 친절이기본인데 너무 성의없고 시설이좋아도서비스가불친절해 다신안오렵니다,3,0
인테리어맘에 들었어요,4,0
근데 이제 여름이 오니까 에어컨청소도 하셔야될듯해요,4,0
에어컨 키려고 보니 먼지가 환풍기에도 먼지가 데롱데롱 달려있는데 거미인줄알았어요,4,0
침대커버도 찢어져있고,4,0
충전기없음주차협소,2,0
방음이 잘안되네요,3,0
방은 깨끗하고 따뜻해서 넘 좋았는데 화장실에서 하수구 냄새가 쫌 헌데 더 문제는 옆방에서 새벽 1시 넘어서까지 쿵쾅쿵쾅 노는 소리에 잠을 못잤네요,4,0
전혀 방음처리가 안되더라구요,4,0
작은소리까지 전부 들리는 관리자님께 전화까지 했는데 오히려 더 시끄러워지는 소리에 화가 났지만 기분좋게 온 여행에 기분 망치기 싫어 참았습니다,4,0
아무리 여행 온거라지만 기본 에디켓은 지키게 주의주셨으면 합니다,4,0
모텔중에선 가성비 갑인것같아요,5,1
되게 청소를 꼼꼼히 하신것같고 아주 방도 깔끔하고 부족한게 없었습니다,5,1
그리고 무엇보다도 주인 아주머니께서 매우 친절하셨어요,5,1
기분좋게 머물다 갔습니다,5,1
친절대응 굳 로비부터 심플깔끔하고 벌레가 없음,5,1
날파리모기가 밖에 우글거렸지만 따라들어오지도않고 방 컨디션도 깔끔함 리뷰잘안적지만 좋은곳과 안좋은곳만적는데 친구들과 놀러와서 불편하게 침대옮겨다닐 필요없이 바닥에 모여누워 재미난 시간 보내고갑니다 온돌방을 사용해서 침대방이아닌 온돌방에대한 칭찬글임,5,1
숙소에 먼지는 기본에 거미줄 모기 화장실 세면대는 덜렁거리고 샤워기 고정도 안 되고 충전기도 구비되어있지 않고 그냥 전체적으로 별로였어도 절대 다시 안 올래요,2,0
가격대비 너무 좋아 좋아,5,1
너무 따뜻하게 지내고 갑니다,5,1
괜찮았는데 앞에서 공사하는바람에 좀시끄럽네요,5,0
주말에 매우 비싼 가격에 숙박을 잡아서 많이 기대했는데 숙소 청결도가 구석쪽에는 먼지가 쌓여있고 테라스 욕조같은 경우에는 입실 전에 한번 청소가 기본 아닐까요,4,0
낙엽은 그렇다 치고 먼지가 쌓여있어서 저희가 일일히 뜨거운물뿌리며 손으로 닦았어요,4,0
테라스에 있는 의자도 쿠션이 너무 더러워서 앉을 수가 없었습니다,4,0
욕조에 곰팡이 말고는 다 좋았습니다,3,0
냄새 전혀 없고 포근한 느낌의 모텔입니다,5,1
욕실이 노후되어 낯설긴 하지만 수압도 쎄고 사용하는데에 문제 없어요,5,1
특히나 방음이 잘 되어 있어,5,1
정말 조용합니다,5,1
공기가 좀 차지만 전기장판 틀어놓고 침대 이불 덮으면 딱 좋아요,5,1
푹 쉬다 가요 추천해요,5,1
디즈니플러스 티비로 보는데 소리가 넘 작아서 아쉬웠지만 방은 깔끔하고 좋았어용,5,1
가격에 비해 방 컨디션이 넘 좋아서 만족했어요,5,1
담에 전주 가면 또 갈래용,5,1
깨끗하네요,5,1
감사합니다,5,1
컴퓨터가있어서 좋아유,4,1
거의 제일 크고 좋은방 예약한것 같은데 객실에서 하수구 냄세 악취가 심했습니다,3,0
초겨울 날씨인데 덕분에 계속 창문을 열어놨습니다,3,0
그 외엔 만족입니다,3,0
오늘은 담배냄새가 심해서 환기했어욧,3,0
다른건 나쁘지않음,3,0
편안하고 좋아요,4,1
침구가 너무 더러웠어요,1,0
2번째 이용중인데 별로에요,5,0
다 좋았는데 고데기가 작동이 안됐어요,5,0
깔끔하고 방안에 엘베벨이 잇어서 너무편함,5,1
위치는 좋으나 1박에 30인대 생수값따로받고 수영장 사용료 따로 받고,2,0
사장님 넘 친절하셔서 꼭 다시 찾고싶은 곳예요,5,1
감사합니다,5,1
주차걱정 없이 편하게 주차해놓고 걸어다니면서 좋은 시간 보냈어요,5,1
한옥마을 이곳저곳 친절하게 설명해주신 여사장님 복 많이 받으세요,5,1
다음에 또 올게요,5,1
건강하세요,5,1
방이 없어서 다른 곳으로 갔지만,2,0
굳굳숟숟숟,5,1
깔끔하고 서비스가좋은거같아요,5,1
괜찮은 곳이긴 한데 가격대비는 좀 아쉽네요,3,0
주차 자리 없어서 배회하고있어도 대응 1도없음,2,0
내부 청소 상태도 별로걍 어쩔수없이 하루 묵어야할때 가는정도,2,0
잘 머물럿다가갑니다,5,1
간식도 많코 넷플릭스 나오는게 정말좋네요,5,1
이불누렇고 배게에 머리카락 한뭉치 이런데 첨봅니다,1,0
숙소가 너무깨끗하고 조용해서 좋았어요,5,1
침구도 넘 깨끗하고 매트리스가 엄청편했습니다,5,1
애들이 너무잘먹은 조식 이가격에 룸도 괜찮았지만 조식이 대박이더군요,5,1
전주여행하실분들 꼭 추천드려요,5,1
객실 내부 청소가 조금 아쉬워요,4,0
전주역 바로 옆인데 주변에 편의점 없음,1,0
차 타고 가야 함,1,0
방 정말 좁고 의자도 없어서 바닥에서 치킨 먹음,1,0
에어컨 고장으로 18도임에도 땀 흘리며 잠 아 그리고 엘베 없음,1,0
자주 가는데 시트가 점점 더 세탁 상태가 안좋아지는거 같아요,5,0
얼룩이나 머리카락도 보이고 여름이라 환기하려구 창문을 열어놓으신거 같은데 방이 많이 습합니다,5,0
여수 가기전에 잠만 잘거라 들렀어요,2,0
전체적으로 시설이 낡고 깨끗하진 않습니다,2,0
그리고 화장실 너어무 좁고 불편해요,2,0
머리말리는데 의자가 없고 거울도 보면서 할수가 없어서 그게 불편했어요,5,0
여유 콘센크가 많았으면 좋겠습니다,5,0
충전기 꽂을곳이 없어요,5,0
대신 위치는 정말 좋습니다,5,0
침구 메트리스가 최고이에요,5,1
여기만 다니고싶네요,5,1
아이 면접때문에 학교 가까운 데로 사진상 깔끔한 곳으로 했는데 너무 만족스럽네요,5,1
아이와 편히 쉬다 왔네요,5,1
담에 전주오게 되면 재방문 확실합니다,5,1
자주가는곳이여서 너무좋아요,5,1
주말커플이라 저렴해서 주말마다 가요,5,1
깨끗하고 주차장이 넓어좋아요,5,1
상태가 꽤좋아 만족하고 숙박하고 갔던곳입니다,5,1
가끔담배나는곳도 있는데 여긴 청소상태도 좋고냄새도 없어서 편히 묵었던것 같아요,5,1
예약하고 간곳인데 친절했으나 방상태와 편의성은 최악이었음,3,0
먹자골목도 가깝고 시설깨끗하고좋네요,5,1
조용하구편하게잘쉬었다갑니다,5,1
주변에맛집이많아서좋아요,5,1
침대편안해서좋더라구요,5,1
영화보기 너무 좋은곳 입니당,4,1
애용하고 있어요,4,1
딸과의 겨울 데이트로 전주한옥마을을 찾았다 한옥숙소는 많이 경험해 라한호텔을 선택했다 눈 덮인 한옥마을 뷰는 진심 최고였다,3,0
