name,rating,write_date,source,sentence,label
전주 관광호텔,2,2024-07,y,화장실은 리모델링해서 깔끔한데 하수구 냄새가 계속 남 객실변경해 주라고 하니 해결해 주실 수 있다고 오셔서 하수구 구멍 조작하시고 페브리즈 뿌려주셨지만 그래도 계속 다음날까지 났음 또 침대 개다 한쪽이 꺼져서 불편함 화장실 문과 출입구 문은 딱 닫히지 않고 틈이 있음,0
전주 투썸호텔,5,2024-07,y,주차장도 넓고 사장님도 친절하시고 방도 찜질방보다 따뜻하고 청결하고 흠이 없습니다 잘 유지되길 바랍니다 합리적인 가격에 재방문 의사 확실합니다,1
전주 투썸호텔,5,2024-07,y,깨끗하고 좋습니다 잘 다녀왔어요,1
전주 큐,4,2024-07,y,서울에서 출장 와서 이용한 사람입니다 일부터 별점 테러는 안 하는 사람이기도 합니다 욕실에 욕조가 있으면 자주 반신욕을 하곤 합니다 그런데 여기는 욕조는 있는데 욕조 물마개가 없네요 달라고 요청했는데 꼭 하셔야 하냐는 느낌을 주시고 좀 황당했습니다 서울에서 출장 와서 이용한 사람입니다 일부터 별점 테러는 안 하는 사람이기도 합니다 욕실에 욕조가 있으면 자주 반신욕을 하곤 합니다 그런데 여기는 욕조는 있는데 욕조 물마개가 없네요 달라고 요청했는데 꼭 하셔야 하냐는 느낌을 주시고 좀 황당했습니다,0
전주 이둔호텔,5,2025-05,y,깔끔하고 깨끗하고 방이 넓었어요 조식도 무료로 이용 가능한데 맛있어요 다음에 또 방문할 거 같이요,1
라한호텔 전주,4,2024-07,y,아가들이 있어서 온돌룸을 예약했어요 침구류가 두툼하고 푹신해서 제일 좋았고요 한옥마을 여행하기에 이만한 숙소가 없는 것 같아요 다만 조식 먹을 때 대기가 있어서 좀 기다린 것 빼면 전반적으로 좋은 선택이었습니다,1
전주 스타 호텔,5,2025-06,y,전주 출장 와서 이용 중인데 주변에 모텔도 많고 밥집이랑 편의점도 많아서 이용하기에 좋은 모텔입니다 주변의 다른 모텔보다 가성비가 좋은 거 같아요 주차장도 자리가 여유롭고 방도 크기가 적당하고 티브이랑 컴퓨터도 작동이 잘 돼서 불편함이 없어요 방에 조명도 밝은 편이라서 지내기 좋고 화장실 비데는 없지만 온수도 시원하게 잘 나와서 만족합니다 톡 이하게 드라이가 욕실에 있네요 출장이 잦은 직업인데 완산구에 가성비 좋은 모텔을 찾은 거 같아요 앞으로 자주 이용할 거 같네요,1
전주 큐,3,2025-06,y,가성비도 괜찮고 방은 넓으나 건물이 오래되어서 그런지 방에 담배 찌든 내가 베여있어요 이것 말고도 위생에서는 아쉬운 점이 더 있어서 아쉽네요,0
전주 호텔 늘,4,2023-07,y,좋았습니다 다시 방문하겠습니다,1
전주 브라운도트 중화산동점,5,2023-07,y,수영로터리 인근 숙소를 찾던 중까끗해 보여서 예약을 잡았습니다 여러 스타일이 있었는데 비즈니스 스타일 방이라 노트북을 연결해서 사용이 가능 하도로 록 된 테이블이 있고 무엇보다 푹신한 침구가 마음에 들었습니다 재방의 사 있습니다,0
전주 제이즈호텔,4,2025-05,y,방이 깨끗하고 가성비짱입니다 다만 피시가 안되는 게 아쉽네요,1
전주 와이케이,5,2019-07,y,완전 깔끔 방음만 조금 아쉬워요,0
전주 노이 호텔,1,2025-06,y,이용 과정에서 정말 아쉬웠던 점은 방문 당일 폭설주의보가 내려져 눈이 많이 오고 정말 추웠던 날씨였는데 방에 입실했더니 바닥이 너무 차갑고 전체적인 공기가 너무 추워 프런트에 난방에 대해 문의했더니 이 숙소는 원래 저녁에만 방 난방을 해서 아무리 추워도 난방을 해줄 수 없고 다른 방도 다 똑같아서 방도 바꿔줄 수 없다 전기장판이 있으니 그걸 켜고 지내라라는 답변을 받아 어떠한 조치도 받지 못하고 추위에 떨었네요 겨울철 추운 날씨에는 융통성 있게 운영할 수 없는지 정말 아쉬웠습니다 이런 점은 피드백하여 호텔 운영하는 데에 반영해 주셨으면 좋겠습니다,0
전주 큐,5,2017-07,y,가격에 비해서 깨끗하고 폭신하네요 재방문할게요 곧,1
전주 전주한옥마을점,5,2024-07,y,시내에서 가깝기도 하고 스타일러도 있어서 편하고 좋았어요,1
전주 화이트호텔,5,2022-07,y,숙박하게 될 때 이곳이 이제 순위가 되었네요 너무 깨끗하고 좋았어요 일단 청소상태가 항상 잘되어 있어서 좋았고 주차장도 충분하고 로비에 있는 음료수도 좋았어요 그리고 친절했었어요,1
전주 스마일,5,2025-07,y,너무 친절합니다 방도 깨끗,1
전주 호텔 시그니처,5,2025-05,y,비싸지 않은 가격에 좋은 환경이어서 자주 애용합니다,1
베스트웨스턴 플러스 전주 호텔,5,2021-07,y,객실 청결 침대 푹신 주차장은 부족해요 그래도 재방문할게요,0
전주 호텔루고,3,2025-06,y,원래 깨끗하고 너무 좋았거든요 지난번엔 높은 층이라 안 그랬는지 모르겠는데 이번에 층 배정받았는데 갑자기 밤 시쯤부터 음악 쿵쿵거리는 소리가 너무너무 커서 잠을 못 잤어요 어디에 지하 같은 데에 노래방이 있는 건지 노래하는 소리 계속 들리고 그냥 벽에서 노래가 나와요 티브이 켜놔도 윙윙거리는 게 들릴 정도 심장이 같이 두근거림 그냥 밤 시부터 새벽까지 너무너무 시끄러워요 방음이 진짜 안되네요 별소리가 다 들림 진짜 실시간으로 짜증 나서 리뷰 적음 하 문 다 닫았어요 창문은 잠그기까지 했습니다,0
전주 관광호텔,3,2018-07,y,시설이 노후되고 조금 부족한 게 있었어요 스킨로션,0
전주 와이케이,3,2020-07,y,들어갈 때 퀴퀴한 냄새가 살짝 나기는 하지만 금방 냄새가 빠져서 괜찮아요 청결해서 마음에 들어요,0
전주 프린스,4,2025-05,y,가격이 저렴한데 냄새가 조금 납니다 그래도 전체적으로 나쁘지 않았습니다,0
전주 관광호텔,4,2020-07,y,가성비 갑 침대 푹신해욯 자주 이용할게요 에어컨이랑 화장실 청소 신경 써주세요 곰팡이가 있어요,0
전주 호텔레이나구 전주 소풍,4,2024-07,y,가성비 좋은 숙소였습니다 주차 주차장이 넓어 주차하기 좋았습니다 밤에 보니 꽉 차네요 로비 친절하게 응대해 주십니다 감사합니다 숙소 리모델링해서 깔끔한 편입니다 침대는 제 스타일은 아님 조금 딱딱한 편 그밖에 씻을 도구나 기타 필요한 건 다 있고요 물이 많이 있습니다 수건 넉넉하고 화장실 깨끗하네요 주변 음식점은 조금 걸어나가야 있고요 막걸리 골목까지는 키로 정도 가깝진 않아요 이번에는 남도 집 갔는데 그저 그럼요 대각산 맞은 편집이 더 좋았던 거 같아요 출장이라 자세히 작성할 수 없었네요,1
전주 큐,5,2018-07,y,좋아요,1
전주 윈져,4,2022-07,y,객실 상태가 엄청나게 준수한 편은 아니지만 무한대실에 장점과 옷 넣는 스타일링 안마의자까지 있어서 너무 좋았습니다 서울에 이런 곳 있었으면 좋겠네요 전주여행 갔다가 잘 쉬다 갑니다,1
전주 마리 터미널점,3,2024-07,y,편하게 쉬고 싶을 때 여기가 객실 상태도 좋고 담배 냄새도 안 나서 오는데 이번엔 이불 위생 상태가 좀 별로였어요 그리고 퇴실 전화도 다른 데에 비해 좀 빨리 오더라고요 그건 좀 불편했습니다,0
전주 호텔 어반스테이아중점,5,2025-07,y,겉에만 보고 판단하시면 안됩니다 여태 가본 숙소 중에 정말 찐호텔 아니고서야 이렇게 좋은 숙소는 본 적이 없어요 주차도 대 내외로 할 수 있을정도로 문제 없었고 프론트 직원분들도 친절 하셨습니다 사진은 없지만 층에는 조식을 먹을 수 있는 테이블과 무료 생수 및 간단한 음료 개가 냉장고에 비치되어있었고 정수기와 종이컵 등 있습니다 그리고 각층 로비에는 호텔처럼 잔잔한 음악도 나오고 내부는 말할 것도 없이 너무 깔끔하고 만족스러웠어요 오래된 곳들은 특유의 묵은 냄새가 있고 답답한 느낌이 있는데 전혀 없었습니다 그외 협탁테이블 스타일러 공기청정기 등 부가적인 것도 꽤 쏠쏠하게 잘 썼습니다 미니 냉장고에는 생수 병 휴대폰 충전기 있었음 그리고 전주 한옥마을이랑 차로 분 걸렸었고 근처에 편의점도 매우 가깝게 있으니 참고하세요 저는 다음에 또 전주에 간다면 재방문 의사 입니다 정말 후기 너무 많이 없는게 아쉬워서 길게 쓰는데 사장님 정말 깔끔하게 관리해주셔서 너무너무 감사해요 번창하세요 도 너무 잘 볼수있게 티비도 컸고 제일 중요하게 생각하는 화장실도 최고어메니티샴푸트리트먼트바디워시 다만 화장실 문이 완전한 문이었으면 어떨까 싶지만 이런거에 까칠한 제가 완전히 신경 안 쓸정도로 그냥 모든곳이 호텔처럼 깨끗해서 대만족 합니다,0
전주 마리 터미널점,4,2019-07,y,출장 업무가 일찍 끝나서 시 전에 입실 요청드렸는데 흔쾌히 수락해 주셔서 감사합니다 그래서인지 모르겠으나 화장실 청소가 덜 되었고 치약 조각이 있고 변기 물도 안 내려가 있고 벌레가 엄청 많았습니다 환기 시키느라고 문 열어놓으셔서 그런가 봅니다 아무튼 앞의 두 문제만 빼면 좋았습니다 제가 일찍 들어가서 청소할 시간이 부족했던 이유도 있겠지만 청결에 조금 더 신경 써 주시면 감사하겠습니다,0
전주 히든호텔,5,2016-07,y,한번은 방에서 담배 냄새가 나서 다른 방으로 바꾼 기억이 있네요 그래도 깔끔한 편인 것 같아 매번 이용합니다,0
전주 프린스,3,2025-06,y,스타일러 쓸만합니다 물탱크는 갈 때마다 청소하고 있음 안마기는 사용 안 해봐서 모르겠네요,0
전주 테라호텔,5,2024-07,y,사진은 찍지 못했지만 정말 친절하셨고 쾌적하고 편안했어요 주차시설도 넉넉했고 욕실도 조명도 참 좋았습니다 급 방문하게 되었던 전주였는데 덕분에 좋은 기억으로 남았어요 감사합니다 새해 복 많이 받으세요,1
전주 호텔 늘,0,2025-05,y,룸에 폰 충전기 없어서 다시 차에 가서 개인 충전기 만 원짜리 가져와서 충전했습니다 주차장이 간격이 좁아서 그냥 평일 낮이어서 바깥에 주차했는데 여자 주인이 전화해서 룸 투숙객이라고 말을 해도 기분 나쁘게 퉁명스럽게 얼른 차를 빼라고 그때부터 호텔 이미지 부정적으로 생각하기 시작 샤워기 따뜻한 물 안 나오더라구요 그래서 찬물로 샤워했고 호 급한 일 생겨서 시간 다 못 채우고 부리나케 체크아웃 해서 가던 중에 충전기 놔두고 온 거 생각나서 여기 어때 어플로 연결된 전화로 했는데 열 번을 했는데 전화 통화 안 돼요 다음날 아침에도 계속 전화해도 연결 안 되고 어쩔 수 없이 직접 찾아갔는데 룸 청소하면서 나온 거 없고 지금 투숙객 있으니 다음에 다시 오라고 전화번호 받아 적더니 물건 나올 때 연락한다고 전화 통화도 안 되고 그래서 일부러 시간 내서 간 건데 나 같으면 룸 전화로 충전 있는지 확인해 줄 법도 한데 그날은 그냥 갔고 오늘 오전에 다시 시간 내서 갔는데 사람 있지도 않고 객실 점검 중 푯말에 적힌 전화로 했더니 물건 나온 거 없다 그럼 나는 전화번호 받아적었으니 없다고 연락이라도 줘야 되지 않냐 말했더니 자기네들은 있으면 전화 준다고 했지 그 말은 충전기가 없으면 전화 안 준다는 뜻이었다고 내가 한번 들어가서 찾아보겠다고 해도 자기네들은 콘센트 위치를 다 알고 있기에 절대 없다고 다른 투수객이 가져갔다고 뒤집어 씌우는 거예요 그 주인 말대로 투숙객이 가져갔다면 돌려주시기 바랍니다,0
전주 관광호텔,3,2020-07,y,전체적으로 만족한 것 같아요 근데 아쉬운 건 욕실이 물 빠짐이 잘 안되고 이불에서 나오는 건지 모르겠는데 먼지 같은 깃털이 막 날아다니네요 옷에 다 묻어서 그 부분에선 실망했어요 그리고 소음 민감한 사람들은 고려해야 될게 옆방 티브이 소리가 희미하게 들릴 정도로 방음이 잘 안됩니다 그래도 가성비 최고 인건 인정 주변에 번화가라 놀기 좋네요,0
전주 히든호텔,1,2022-07,y,시간도 안되었든 나가라고 하네요,0
전주 제이즈호텔,4,2020-07,y,층이라서 그런지 수압이 좀 낮고 실내에 온도조절기가 있어서 개별난방인 줄 알았는데 그게 아닌듯해요 침대에 전기장판이 없어서 살짝 추웠어요,0
전주 제이즈호텔,3,2025-06,y,젛아요 괜찮아요,1
전주 윈져,5,2020-07,y,너무 친절하고 깨끗한 곳입니다,1
전주 스마일,5,2020-07,y,깨끗하고 좋아요 전주 오면 여기만 이용해요,1
전주 노이 호텔,5,2024-07,y,비가 많이 와서 방에서 넷플릭스 보면서 쉬려고 방을 잡았습니다 항상 애용하던 숙소였고 항상 만족을 했던 숙소라서 바로 예약을 했습니다 근데 호 화장실에서 또 냄새 비슷하게 냄새가 났습니다 조치 부탁드립니다,0
전주 아늑호텔,4,2024-07,y,깔끔하고 좋아요 근데 로비랑 방 냄새가 좀 별로에 용 로비에서는 오징어랑 아저씨 스킨 냄새 섞인 냄새가 났고 방에서는 오징어 냄새가 좀 나용 그리고 복도에서 나는 소음이 잘 방음이 안돼요 시쯤부터인가 문 열고 닫고 하는 소리가 너무 크고 남자분이 청소하시는 건지는 잘 모르겠는데 한 시간 내내 복도에서 문 쾅쾅 소리랑 남자분 목소리에 잠을 계속 깼어요 인테리어랑 청결은 엄청 좋아요 특히 인테리어 되게 이쁨,0
전주 호텔레이나구 전주 소풍,5,2024-07,y,체크인할 때 사장님이 너무 친절하시고 여행 오셨냐면서 근처 맛집도 알려주시고 해서 기분 좋은 전주 여행이 되었어요 가격도 착하고 객실도 깨끗하고 있을 거 다 있어서 놓고 온 게 있어도 걱정 없이 지냈어요 방도 춥지도 않고 덥지도 않은 딱 적당한 온도에 티브이도 커서 누워서 티브이만 주야장천 보고 있었네요 주차장도 넓고 근처에 무료 공영주차장이 있어서 주차 걱정은 안 해도 돼요 다음에 또 전주 여행을 온다면 다시 한번 들리고 싶을 정도로 만족한 숙박이었어요 좋은 여행으로 마무리,1
전주 호텔아지트 서신롯데점,5,2023-07,y,화장실에서 담배 냄새가 너무 심했습니다 그것 빼곤 좋았네요,0
전주 호텔아지트 신시가지점,5,2024-07,y,굉장히 깔끔한 숙소입니다 비가 오는데도 실내 주차할 수 있어서 좋았어요 단지 입구에서 올라갈 때 여러 사람들과 마주쳐서 민망하기는 했어요 일단 엘베도 개나 있고 각자 올라갈 수 있어서 다행이었어요 프론 털에서 간단히 확인하고 키를 받았어요 방에 들어가면 창문은 욕실 쪽에 있어서 괜찮았지만 샤워할 때는 좀 추웠던 거 같아요 전반적으로 담배 냄새는 안 나고 냉장고에 물과 스틱커피가 있어요 방 크기도 적당하고 조용히 있기에 좋아요 신시가지에 오면 꼭 들르세요 여기만 한 곳은 없어요 다만 대실 시간이 짧아 아쉽기는 합니다 번창하세요,0
전주 테라호텔,4,2023-07,y,방마다 게임할 수 있는 컴퓨터가 있어서 좋아요 가성비 굿 침대도 푹신하고 티브이도 커서 좋아요 근데 화장실에 샴푸 린스 보디워시 들어있는 통이 있는데 가끔 린스가 보디워시 칸에 들어가 있는 경우가 있더라고요 확인 잘 부탁드립니다아,0
전주 전주한옥마을점,2,2024-07,y,음 수건은 집에서도 이렇게 오래 쓰지는 못할 정도로 오래돼서 얇아지고 헤지고 바로 옆에 공영주차장이라 차량 소음 심하고 사람들 통화하는 소리 대화소리 다 들리고 가격적인 메리트가 있는 것도 아니고 단지 객리 단결과 접근성 좋은 거 말고는 장점이 아무리 찾아봐도 안 보이네요 재방문의 사 제로,0
전주 마리 터미널점,4,2025-05,y,방이 포근하고 깨끗해서 좋았습니다 티브이가 혼자 켜지고 넘어가고 리모컨도 안 먹어서 사용을 아예 하지 못했어요 샤워기도 천장이랑 샤워기 동시에 계속 물이 나와서 불편 쉬려고 이미 탈의하고 누운 뒤라 사람 부르기 그래서 그냥 참고 넘겼는데 기기 점검이 필요하실 거 같습니다,0
전주 윈져,5,2018-07,y,다신 오고 싶지 않은 곳이에요 엄청 으슥하고 분위기 탓인지 괜히 막 무섭고 그랬네요 불친절하시고 그러네요,1
솔 호텔,4,2025-05,y,다 좋았습니다만 화장실 불이 스스로 꺼지는 게 좀에 쉽,1
전주 관광호텔,4,2021-07,y,카운터 보시는 분이 아니라 다른 분이 잠깐 자리를 대신하고 계셨던 듯한데 그 때문에 매끄럽지 않은 부분이 있었습니다 그 외에는 괜찮았던 것 같습니다 침대가 푹신하고 좋아요 에어컨도 잘 됐음,0
전주 씨투,5,2019-07,y,임팩트 없이 무난 무난,0
전주 테라호텔,3,2025-06,y,하루 자는데 괜찮은 했는데 방향제 냄새가 많이 심하더라고요 정작 방안은 담배 냄새 오랴된 냄새가 나고 좀 아쉬웠어요,0
전주 관광호텔,3,2022-07,y,매번 이용을 하는데 시설은 오래된 곳이라서 뭐 할 말은 많지만 시내가 가깝고 욕실에 샤워기를 갈아서 물 수압이 세서 금방 씻고 나올 수 있어 좋았네요,0
전주 와이케이,5,2019-07,y,편하게 잘 쉬었습니다,1
전주 더케이,4,2023-07,y,그냥 가격대에 딱 알맞은 곳인 거 같아요 시설 크게 문제없었고 크기도 뭐 적당합니다 다만 제가 갔던 방만 그런지 모르겠는데 텔레비전 리모컨이 잘 안됐었고요 그리고 객실 키가 열쇠이고 크기도 좀 됩니다 도어록 안 쓰는 곳은 오랜만이네요 참고하세요 나머지는 무난하게 잘 이용했던 것 같아요,0
전주 제이즈호텔,5,2024-07,y,깔끔하고 저렴하고 좋아요,1
전주 이둔호텔,3,2025-06,y,나쁘지 않습니다,0
전주 전주한옥마을점,4,2024-07,y,모기가 있었어요 아쉬워요,0
전주 제이즈호텔,3,2023-07,y,입구 문이 왜 이렇게 뻑뻑하던지 열고 닫기 좀 힘드네요 방 구조는 컴퓨터 테이블이랑 침실이 분리되어 있는 구조 괜찮았고 티브이도 커서 영화 보기 딱 좋았습니다 스타일러도 잘 사용했네요 모텔이라 담배 냄새는 어쩔 수 없고 방 조명과 화장실 조명은 너무 어두워서 조금 불편했어요 화장실은 쾌적한 편인데 바닥에 물기가 있으면 너무 미끄러워요 위험할 것 같다는 생각이 들었어요 그 외로 근처에 음식점들도 가까이 있고 편의점도 근처에 있어서 늦은 시간에 급히 뭐 사러 가기에도 편리해요,0
전주 이둔호텔,5,2024-07,y,조식도 깔끔하고 연방했는데 중간에 안마의자도 넣어주시고 깔끔하고 좋았습니다,1
전주 제이즈호텔,5,2017-07,y,새로 생겼는지 인테리어 진짜 깔끔하고 좋았어요 프런트에 아이스크림이랑 아이스티랑 팝콘도 준비돼있고 다음번에 또 방문할 거예요,1
전주 스마일,5,2019-07,y,깨끗하고 좋습니다 티브이가 큽니다,1
전주 호텔사운즈,4,2024-07,y,청결하고 좋아요,1
전주 큐,5,2017-07,y,청소 중이라 쓰여있어서 인사 못 드리고 가네요 주말인데 할인 감사합니다,1
전주 테라호텔,5,2025-06,y,게임하려고 그 옆에 맨날 갔는데 불친절해서 앞으로 여기만 와야 하나 봄 컴퓨터도 잘 돌아감 사양만큼 성능 나쁘지 않음 근데 너무 추웠음 시간 지나 좀 괜찮아졌지만 추위 잘 타는 전 너무 추웠음 화장실이 겁나 춥긴 함 그렇지만 게임을 포기 못한 나는 여길 애용할 듯,0
전주 호텔 늘,4,2025-05,y,가격 대비 만족도 높은 숙박시설입니다,1
전주 호텔사운즈,4,2025-06,y,주차는 다른 곳에 했어요 금요일인데 가성비 좋았습니다 그리고 무인 운영이에요 키오스크 이용해야 됩니다 주황색 간이 테이블 있고 작지만 티비잏어요 욕조는 없지만 꽤 깔끔합니다 아쉬운 건 공기청정기는 없고 라디에이터가 켜져 있었습니다,1
전주 더케이,2,2023-07,y,사진과는 청결도가 좀 달라요,0
전주 히든호텔,2,2023-07,y,침대에 먼지도 많았고 퀴퀴한 냄새와 전체적으로 청결하다는 느낌을 받지 못해서 조금 아쉬웠어요 침구류만 청결해도 계속 이용할 것 같아요,0
베스트웨스턴 플러스 전주 호텔,5,2025-05,y,늦은 시간에 급하게 묵을 숙소를 알아보다가 우연히 할인 중인 것을 보고 바로 예약했습니다 늦은 시간에 찾아갔지만 고객 응대가 굉장히 친절했고 시설과 공간 접근성은 훌륭하고 완벽했습니다 또한 객실에 통유리창이 있었는데 커튼을 걷으면 펼쳐지는 야경을 바라보며 사색에 잠기는 기분이 굉장히 편안했습니다 그리고 원래 아침을 챙겨 먹는 편은 아닌데 시 이전에 사전예약을 하면 조식비 천 원을 할인해 준다고 하여 예약해 봤습니다 아주 맛있었고 다양하고 알차게 잘 먹었습니다,1
전주 스마일,2,2021-07,y,예약은 특실요금 냈는데 주말 랜덤 객실이라고 일반실을 주네요 그럼 왜 돈을 더 받고 예약을 받는 건지 그리고 베개에서 담배 냄새가 많이 났고 에어컨 바람이 침대로 바로 오는데 먼지 냄새도 많이 났습니다 화장실 욕조 바닥은 하얗지 않고 누래서 사용하고 싶지 않게 생겼습니다 리뷰 잘 안 남기는데 너무 최악이라 리뷰 남기네요 너무 냄새가 심해서 이용한지 시간도 안돼서 나왔고 청결하다고 리뷰가 좋은 편이던데 다 알 바 들인가 싶네요,0
전주 마리 터미널점,1,2024-07,y,교육 일정 때문에 전주에 미리 왔는데 방충망이 고장 나있네요 창문은 닫혀있었는데 청소할 때 창문 열고 했을 할 때 그사이 모기가 엄청 들어왔는지 모기 엄청 뜯기고 자다 깨다 반복 세 마리까지 잡다가 포기하고 두 시간 만에 다시 한 시간 거리 집에 갑니다 살충제 달라고 왜 안 했냐는 말은 말아 주세요 그런 거 뿌리면 머리 아파서 모기보다 내가 더 일찍 쓰러집니다,0
전주 호텔 늘,5,2024-07,y,전주 갈 때마다 자주 이용해요 청결하고 티브이도 크고 좋습니다,1
전주 호텔아지트 서신롯데점,4,2024-07,y,객실에서 퀴퀴한 담배 냄새가,0
전주 씨투,3,2025-06,y,지하에 있는 클럽 소음 때문에 잠들기 불편해요,0
전주 호텔루고,5,2025-05,y,너무 만족합니다,1
전주 와이케이,5,2024-07,y,북대에서 좋은 숙소에요 고데기도 있고 편하게 쓰고 놀러 가보니 댱,1
전주 호텔 늘,5,2023-07,y,깨끗하고 좋아요 인테리어도 모던하니 예쁘고 침대도 따뜻합니다 근데 커튼이 블라인드에요 낮에 입실했는데 잘 때 눈이 셩 불 꺼도 너무 밝아 암막 커튼으로 교체 좀 그래도 깨끗하니 편하게 잘 이용했습니다 긴 대실 시간은 낮에 피곤할 때 쉬기 최고네요,1
전주 호텔레이나구 전주 소풍,4,2024-07,y,숙소 내부는 화이트톤으로 깔끔했고 무엇보다 노래방 당구장 등 편의시설이 있는 게 제일 좋았어요,1
전주 아늑호텔,5,2024-07,y,여러 가지 콘셉트 여러 가지 많은 시설 다채로운 볼거리와 즐길 거리 하지만 숙박업소에 기본이자 당연히 이루어져야 할 단 하나 그것은 바로 청결 청결이 당연한 콩 나물,0
전주 큐,4,2022-07,y,화장실 문도 깔끔하고 청결해서 좋았어요 벽지도 깔끔하니 이뻤고요 다만 들어가자마자 담배 냄새가 많이 나서 이불에도 담배 냄새가 배어있어서 좀 힘들었습니다 지난번에 왔을 땐 환기시키면 괜찮아지던데 이번은 이것만 아니면 계속 오고 싶어요,0
전주 히든호텔,4,2020-07,y,히든 지자 좋아하는데 공기가 너무 춥고요 화장실 변기 막혀서 방 바꿔주셨는데 드라이기 없는 거 실화입니까 머리 어떻게 말리라는 건지,0
전주 히든호텔,5,2025-05,y,자주 이용하는 곳으로 사장님도 친절하시고 가성비 좋아요,1
전주 브라이튼 호텔,5,2024-07,y,가족 휴가로 전주는 처음이라 숙소를 꼼꼼히 보고 골랐습니다 첫날 많이 늦게 도착했는데 숙소 들어가니 정말 깨끗하고 넓어서 놀랐고 화장실도 정말 깨끗해서 기분이 좋더라고요 이틀 동안 편안하게 좋은 곳에서 지낼 수 있어서 좋았고 친절하신 사장님 부부와 직원분들께 감사드려요,1
전주 호텔아지트 서신롯데점,5,2021-07,y,전주 올 때 또 이용할게요 깨끗해서 좋아요,1
전주 호텔아지트 신시가지점,3,2024-07,y,장점 방 넓음 화장실 수압 따뜻한 물 바로 나옴 냄새 안 남 단점 컴퓨터 구림 사무용으로 만 가능할 듯 변기가 벽에 너무 가까워서 불편함,0
전주 테라호텔,3,2023-07,y,화장실 더러웠어요 오래된 듯,0
전주 큐,5,2017-07,y,는 항상 애용하는 곳입니다 시간도 넉넉해서 푹 쉬다가요,1
전주 마리 터미널점,5,2019-07,y,출장차 묵게 되었는데 새로 지어서 그런지 엄청 깔끔하고 좋네요,1
전주 테라호텔,3,2025-05,y,주차장 불편하고 화장실 고장 난 게 많았어요 고치면 좋겠네요,0
전주 큐,4,2020-07,y,감기 기운에 반신욕 하다가 욕조에서 거시기 털이 그거 말곤 늘 만족,0
전주 스마일,3,2022-07,y,에어 드레서 있어서 좋았으면 하지만 청소 상태가 깨끗하진 않음 욕조에 머리카락 룸 바닥에도 머리카락 전기장판 있어서 침대에서는 따듯하지만 방안 바딕은 좀 찬 기운 느낌,0
전주 이둔호텔,5,2024-07,y,아침에 조식으로 한강 라면과 시리얼 같은 것들도 준비해 주셔서 아침을 든든히 먹을 수 있습니다,0
전주 호텔아지트 신시가지점,5,2024-07,y,좋아요 춘천 해요 추천해요,1
전주 에이치에비뉴 덕진점,5,2025-06,y,항상 잘 사용하고 있습니다,0
전주 아늑호텔,5,2024-07,y,전주여행을 하기 위해 알아본 숙소입니다 테마가 있어서 여행 와서 즐기기 좋아요 아이랑 와서 게임도 하고 여러 가지 즐길 수 있어서 좋네요 직원들도 너무나 친절하시고 응대도 잘해주셔서 좋아요 아이도 너무나 좋아합니다 음식도 맛있고 술 한잔하기에 때 좋아요 청소도 깨끗하게 하셔서 청결하고요 아이와 또 이용하고 싶은 곳이에요 전주여행 와서 너무나 만족하는 숙소입니다 욕조 있는 방이라 아이랑 물 받아서 놀기도 하고요 안 좋은 곳을 찾아볼 수 없는 곳입니다 여러 태마의 방을 써봤지만 최고입니다 다시 오구 싶은 곳이 예용,1
전주 큐,5,2024-07,y,최고의 가격과 시설 단골이 될 수밖에 없어요 스타일러도 있고 피시도 잘 되고 영화 보기도 좋아요,1
전주 큐,5,2024-07,y,건물은 조금 오래된듯했지만 가격도 저렴하고 이용에 불편한 건 전혀 없었습니다 내부는 깔끔한 편이였는데 찬물을 열면 밖이 훤히 보여서 창문을 열기엔 불편했어요,0
전주 호텔사운즈,5,2024-07,y,깔끔하고 너무 좋아욯,1
전주 윈져,5,2023-07,y,객실 상태 좋았고요 전주 자주 가는데 갈 때마다 윈저부터 생각하게 돼요 너무 만족스럽게 편하게 지내다 오습니다 다음번에 전주 여행 또 가면 윈저로 예약할게요,1
전주 히든호텔,5,2017-07,y,괜찮았어요 담배 냄새도 잘 안 나고 충분히 잘만 한 곳이라고 생각해요,0
전주 씨투,4,2019-07,y,위치 좋고 청결하고 객실도 넓었는데 위치가 너무 좋다 보니 바로 앞이 광장이라 저녁 전에 무슨 공연이 있는지 좀 시끌시끌하더라고요 그래도 다음에 또 이용하고 싶은 숙소였습니다,1
전주 제이즈호텔,5,2021-07,y,사장님이 친절하시고 좋아요,1
베스트웨스턴 플러스 전주 호텔,4,2023-07,y,위치 좋습니다 영화 거리가 인근에 있습니다 삼백 집 등 맛집 많이 있습니다 전주비빔밥 독특한 집들 많이 있습니다 날씨가 좋습니다 객실 청결합니다 이동하기 좋은 위체에 있습니다 김제 군산 등 이동하기 좋습니다 도보로 여행하기 좋습니다 연인과 함께 다니기 좋습니다 다만 수건은 카운터에서 직접 추가 수령해야 하는 번거로움이 있습니다 꼭 수건 더 챙겨가세요,1
전주 마리 덕진공원점,5,2019-07,y,아주 청결했습니다 담배 냄새가 살짝 났지만 환기가 바로 됐고요 그 외 화장실 욕조 분리된 점 머리끈까지 챙겨주는 서비스 다 너무 좋았습니다 다만 처음 들어갈 때 조식 서비스라든지 세세한 내용 설명 좀 해주셨으면 합니다 다음에도 이용할게요,0
